pos	3pG>A
1	0.00874150888819577
2	0.00891939170843216
3	0.00652680080726221
4	0.00793111623338719
5	0.00901700950421373
6	0.0120953385957091
7	0.0124205446757901
8	0.0153887425376483
9	0.0116898471677184
10	0.0110783080292922
11	0.010760578357788
12	0.0112234573411086
13	0.0114714078938841
14	0.0117614257663811
15	0.0113916956048005
16	0.0117209088194059
17	0.012165009531439
18	0.0121230612863572
19	0.0117753123398889
20	0.0118457185736036
21	0.0121723769454313
22	0.0117997362118912
23	0.0117665702231821
24	0.0125423651571907
25	0.012598115154926
