"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0339547438420932,0.00691601754717399,2.33126737184226e-06,0.157430097688401,0.603389371739283,-126314.240571906
"Std.",4.8853187176798e-05,5.67911295288415e-05,2.2723297592284e-06,0.00378745188370591,0.00105697655695511,1.75726754477807
"Acceptance ratio",0.10596,0.18044,0.1059,0.21384,0.18352,0.57806
"0%",0.0337841053161719,0.00668730498807583,4.82321015633069e-10,0.14306947741785,0.599310984151537,-126327.51616756
"2.5%",0.0338528404336474,0.00680509300198892,6.23714414787052e-08,0.150067463179747,0.601402419400934,-126318.486826124
"5%",0.0338715374185552,0.00682244798739729,1.30250843416687e-07,0.151308658687432,0.601688213620516,-126317.573510708
"7.5%",0.0338829984181191,0.00683424341632224,1.83632263942807e-07,0.152077079934539,0.601903087937375,-126317.018994082
"10%",0.0338909796549242,0.00684291866419323,2.44649706067661e-07,0.152686858196321,0.602043315123209,-126316.617575586
"12.5%",0.033897579013044,0.00684994458543259,3.09158202710174e-07,0.15309330280178,0.602191690703409,-126316.291869828
"15%",0.0339043932716839,0.00685729892179796,3.83422761808317e-07,0.153464218241419,0.602303069289117,-126316.00610321
"17.5%",0.0339099292482143,0.00686272289123665,4.37781915428932e-07,0.153840660716836,0.602390040042044,-126315.783423108
"20%",0.0339156040992201,0.0068679793797631,5.18838313634906e-07,0.154155791818357,0.602491471995938,-126315.558954406
"22.5%",0.0339195813071999,0.00687257447832691,5.8156183348719e-07,0.1545664674826,0.602569034982443,-126315.372092831
"25%",0.0339227120395376,0.00687778031749412,6.84312431746604e-07,0.154860595519207,0.602654261988882,-126315.201406048
"27.5%",0.0339266461355523,0.00688207073260728,7.54474449849278e-07,0.15514956938292,0.60273503377486,-126315.020023575
"30%",0.0339302935429655,0.00688608040130497,8.32209489539237e-07,0.155456198456743,0.602815699545637,-126314.865697134
"32.5%",0.0339336757617544,0.00689045699075622,9.1181984576706e-07,0.155686119588341,0.602886063148789,-126314.736736197
"35%",0.0339373820325308,0.00689477645107797,1.01166158077402e-06,0.155924838034891,0.602949263947172,-126314.608703135
"37.5%",0.0339406431332174,0.00689863003688474,1.08921324867704e-06,0.15617608702214,0.603022271374756,-126314.485200977
"40%",0.0339447855486905,0.00690211870722819,1.18087417333899e-06,0.156405158781951,0.603091169606693,-126314.367194999
"42.5%",0.0339484753103397,0.00690587978253253,1.28163619615145e-06,0.156650568423955,0.603164657510765,-126314.254625277
"45%",0.0339510221404102,0.00690900727120169,1.39617302937895e-06,0.156869343187638,0.603236617266768,-126314.137983686
"47.5%",0.0339535687155815,0.00691321015303705,1.50529703899504e-06,0.15712620095605,0.603307829287125,-126314.035088407
"50%",0.0339563634462128,0.00691617401481672,1.61548579679567e-06,0.157343601851644,0.6033886283051,-126313.926770518
"52.5%",0.0339588091709543,0.00691995534529975,1.74112273473598e-06,0.157615212316159,0.603454670111677,-126313.825852344
"55%",0.0339618878616054,0.00692337162170228,1.9055430535049e-06,0.157877931607334,0.603505913641954,-126313.723190271
"57.5%",0.0339641939048542,0.00692702296256723,2.03345787837119e-06,0.158116166245589,0.603570893034446,-126313.616225894
"60%",0.0339669959490948,0.00693043090738261,2.20604617058348e-06,0.15837253345872,0.603646573474831,-126313.504696733
"62.5%",0.0339700155338445,0.00693440568357095,2.35954141343891e-06,0.158618500388471,0.603726658225177,-126313.410005137
"65%",0.0339730191934933,0.00693852741628835,2.51130516486999e-06,0.158892632364037,0.603795212851818,-126313.31492838
"67.5%",0.0339758369266215,0.00694237801261356,2.68384580454581e-06,0.159161336581546,0.603866647510962,-126313.220636687
"70%",0.033979416655583,0.00694662952692922,2.85789968148592e-06,0.159416462225291,0.603941250193352,-126313.123363898
"72.5%",0.0339829943363525,0.00695017397960559,3.04524148583418e-06,0.159704937146183,0.604030363819674,-126313.031951017
"75%",0.0339861953165288,0.00695422885897328,3.2345499549485e-06,0.159962070896072,0.604102133633597,-126312.935668069
"77.5%",0.0339902049135489,0.00695855057273824,3.49025944540871e-06,0.160269464051451,0.60418749706145,-126312.831674803
"80%",0.0339940275459493,0.00696295459339203,3.80469218151296e-06,0.160602045517246,0.604288069366566,-126312.72860166
"82.5%",0.0339987911461098,0.00696843094707553,4.09455375122575e-06,0.160978172997223,0.60439007456314,-126312.617893628
"85%",0.0340055270912183,0.00697375568798616,4.47648689801654e-06,0.16136813216521,0.604493607384072,-126312.514947774
"87.5%",0.0340105119519685,0.00698023495549267,4.89624963249265e-06,0.161802852778119,0.604607260227034,-126312.411822186
"90%",0.0340169692445243,0.00698819649996566,5.4547729016137e-06,0.162284909009596,0.604746229931674,-126312.289509484
"92.5%",0.0340231219505962,0.00699658407243043,5.97961769543682e-06,0.162849136793774,0.604904170087889,-126312.168323422
"95%",0.0340335453925288,0.0070092835132275,6.78154235471941e-06,0.163808039002656,0.605141233577292,-126312.016512085
"97.5%",0.034050134331322,0.00702736212992754,8.34468959109372e-06,0.164997636866556,0.605498119640859,-126311.832020369
"100%",0.0341531289935304,0.00714589554574879,1.95482907812426e-05,0.171422343450675,0.607188348101015,-126311.252730692
