pos	5pC>T
1	0.0356135330849405
2	0.0569366582898383
3	0.0319864061707174
4	0.033085159246219
5	0.0293178066300808
6	0.0330723432020227
7	0.0336118825629835
8	0.0292579303450615
9	0.0291651566566731
10	0.0304652265398164
11	0.0261688863130526
12	0.0282884011532191
13	0.0284878631967721
14	0.0280842488562447
15	0.0263208381295564
16	0.0251365636818011
17	0.0233020312066388
18	0.0251754342195389
19	0.0220573025502041
20	0.0222762476733902
21	0.0246352736934404
22	0.0251488214522274
23	0.0278536982374306
24	0.0389400136332652
25	0.0394181930688511
