pos	3pG>A
1	0.0313520400505635
2	0.0438446669888191
3	0.0270964240235476
4	0.0274322113694844
5	0.0261933732478816
6	0.0289742172186762
7	0.0300340212821092
8	0.0267910255115212
9	0.026701927646123
10	0.0278938013329
11	0.0266790635733948
12	0.027386756207019
13	0.0283242833691123
14	0.0270178007370361
15	0.0248702932959756
16	0.0249858522113422
17	0.0251438732338849
18	0.0243596537714185
19	0.0223395171282189
20	0.0235633547062552
21	0.0246548664906738
22	0.025045866927
23	0.0271680564996104
24	0.0321430635260021
25	0.0325537849382668
