Sample	Passed Filter	Low Quality	Too Many N	Too short
GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_clmp_r1r2_fastp	3439798.0	0.0	0.0	32114.0
GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_clmp_r1r2_fastp	2853592.0	0.0	0.0	25244.0
GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_clmp_r1r2_fastp	3595700.0	0.0	0.0	35424.0
GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_clmp_r1r2_fastp	13418610.0	0.0	0.0	110058.0
GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_clmp_r1r2_fastp	6588618.0	0.0	0.0	60020.0
GmA01011_CKDL210018111-1a-AK7758-GD06_HH72GDSX2_L1_clmp_r1r2_fastp	11488690.0	0.0	0.0	110178.0
GmA01013_CKDL210018111-1a-5UDI301-AK7557_HH72GDSX2_L1_clmp_r1r2_fastp	6694520.0	0.0	0.0	64896.0
GmA01014_CKDL210018111-1a-5UDI301-GC06_HH72GDSX2_L1_clmp_r1r2_fastp	11633322.0	0.0	0.0	91400.0
GmA01015_CKDL210018111-1a-5UDI301-AK10343_HH72GDSX2_L1_clmp_r1r2_fastp	4544220.0	0.0	0.0	42400.0
GmA01016_CKDL210018111-1a-5UDI301-AK4234_HH72GDSX2_L1_clmp_r1r2_fastp	20716294.0	0.0	0.0	176036.0
GmA01017_CKDL210018111-1a-AK7078-GD06_HH72GDSX2_L1_clmp_r1r2_fastp	13104220.0	0.0	0.0	122350.0
GmA01018_CKDL210018111-1a-AK7758-AK7557_HH72GDSX2_L1_clmp_r1r2_fastp	6878512.0	0.0	0.0	60574.0
GmA01026_CKDL210018111-1a-AK7078-AK8488_HH72GDSX2_L1_clmp_r1r2_fastp	10017988.0	0.0	0.0	85012.0
GmA01027_CKDL210018111-1a-AK7078-AK4236_HH72GDSX2_L1_clmp_r1r2_fastp	7955248.0	0.0	0.0	79484.0
GmA01028_CKDL210018111-1a-5UDI301-GD06_HH72GDSX2_L1_clmp_r1r2_fastp	9139448.0	0.0	0.0	76238.0
GmA01029_CKDL210018111-1a-AK7758-AK533_HH72GDSX2_L1_clmp_r1r2_fastp	6559358.0	0.0	0.0	58436.0
GmA01030_CKDL210018111-1a-AK7758-AK8488_HH72GDSX2_L1_clmp_r1r2_fastp	6313912.0	0.0	0.0	50586.0
GmA01031_CKDL210018111-1a-AK7758-AK4236_HH72GDSX2_L1_clmp_r1r2_fastp	30283172.0	0.0	0.0	286378.0
GmA01032_CKDL210018111-1a-AK7758-AK10343_HH72GDSX2_L1_clmp_r1r2_fastp	10709382.0	0.0	0.0	87666.0
GmA01033_CKDL210018111-1a-AK9143-AK4234_HH72GDSX2_L1_clmp_r1r2_fastp	20518812.0	0.0	0.0	163956.0
GmA01035_CKDL210018111-1a-AK7078-AK533_HH72GDSX2_L1_clmp_r1r2_fastp	16683470.0	0.0	0.0	147642.0
GmA01037_CKDL210018111-1a-AK7078-AK7557_HH72GDSX2_L1_clmp_r1r2_fastp	29063248.0	0.0	0.0	276746.0
GmA01039_CKDL210018111-1a-AK7078-AK10343_HH72GDSX2_L1_clmp_r1r2_fastp	17411798.0	0.0	0.0	152892.0
GmA01041_CKDL210018111-1a-AK9143-AK533_HH72GDSX2_L1_clmp_r1r2_fastp	17469416.0	0.0	0.0	148406.0
GmA01042_CKDL210018111-1a-AK7758-GC06_HH72GDSX2_L1_clmp_r1r2_fastp	8536968.0	0.0	0.0	70936.0
GmA01055_CKDL210018111-1a-AK9143-AK4236_HH72GDSX2_L1_clmp_r1r2_fastp	19856054.0	0.0	0.0	188806.0
GmA01060_CKDL210018111-1a-5UDI225-AK533_HH72GDSX2_L1_clmp_r1r2_fastp	28911032.0	0.0	0.0	250092.0
GmA01065_CKDL210018111-1a-AK9143-AK7557_HH72GDSX2_L1_clmp_r1r2_fastp	53885478.0	0.0	0.0	538734.0
GmA01074_CKDL210018111-1a-AK7078-GC06_HH72GDSX2_L1_clmp_r1r2_fastp	14819156.0	0.0	0.0	134952.0
GmA01078_CKDL210018111-1a-AK9143-GC06_HH72GDSX2_L1_clmp_r1r2_fastp	48442912.0	0.0	0.0	391910.0
GmA01079_CKDL210018111-1a-AK9143-AK10343_HH72GDSX2_L1_clmp_r1r2_fastp	34351678.0	0.0	0.0	289300.0
GmA01083_CKDL210018111-1a-AK9143-GD06_HH72GDSX2_L1_clmp_r1r2_fastp	29263492.0	0.0	0.0	260160.0
GmA01089_CKDL210018111-1a-AK9143-AK8488_HH72GDSX2_L1_clmp_r1r2_fastp	24071848.0	0.0	0.0	219162.0
GmA02001_CKDL210018111-1a-AK3911-AK4234_HH72GDSX2_L1_clmp_r1r2_fastp	4619306.0	0.0	0.0	31708.0
GmA02002_CKDL210018111-1a-5UDI225-AK7557_HH72GDSX2_L1_clmp_r1r2_fastp	6373432.0	0.0	0.0	56454.0
GmA02004_CKDL210018111-1a-5UDI225-AK4236_HH72GDSX2_L1_clmp_r1r2_fastp	947490.0	0.0	0.0	7690.0
