pos	3pG>A
1	0.0120973184382092
2	0.0160520433961447
3	0.0118564752937587
4	0.011079551536864
5	0.0105676164876494
6	0.0142719396024099
7	0.0156903472085778
8	0.0119901670596498
9	0.0139206175173711
10	0.0145750923427554
11	0.0155522277782909
12	0.0165970399483296
13	0.0165815968813978
14	0.0155584709281062
15	0.0165581707033547
16	0.0179061366863824
17	0.0163814417326206
18	0.0194053391371425
19	0.0153239098946107
20	0.0166172302419089
21	0.0210420255915598
22	0.0189514883098156
23	0.0172183250013439
24	0.0169837939516712
25	0.0204852849490413
