pos	3pG>A
1	0.00992646221797236
2	0.0126726965510387
3	0.008902387934646
4	0.00997875337200697
5	0.00934982009831247
6	0.0122305345014273
7	0.0137041997512676
8	0.0115546457409303
9	0.0128347031533335
10	0.0118462071354347
11	0.0140618906705205
12	0.0136508523120987
13	0.0135788208114288
14	0.0125989002065013
15	0.0132238729388717
16	0.013232870261361
17	0.0133850858621501
18	0.0141787365900608
19	0.0136386674653274
20	0.014317786126638
21	0.0164332531711227
22	0.0163946061036196
23	0.0152138062388219
24	0.0147180225015921
25	0.0134644900237198
