"","Position","C.T","G.A"
"1",1,0.059289882216782,0.0796549860534763
"2",2,0.0728666181178637,0.0808515686710273
"3",3,0.0823209905205583,0.0833611739618983
"4",4,0.090096679191719,0.085393645083083
"5",5,0.0948493653976882,0.0887185263754271
"6",6,0.0960401699641803,0.094205039975052
"7",7,0.0958458723935609,0.0999064255230575
"8",8,0.0955265270328239,0.104777937852067
"9",9,0.0977405571328525,0.106439161486862
"10",10,0.101297255446698,0.106174203693285
"11",11,0.105761436815977,0.104479274070559
"12",12,0.111620519197692,0.10090331774244
"13",-12,0.102387453998253,0.110027440593597
"14",-11,0.106257503589838,0.103988801112609
"15",-10,0.108740626015272,0.0988022902438176
"16",-9,0.109568391251432,0.0947105279255451
"17",-8,0.109074633084949,0.0913081236572089
"18",-7,0.10544174199094,0.0903392345569263
"19",-6,0.0993979659070106,0.0908598932220228
"20",-5,0.0912007094557116,0.0923316557251086
"21",-4,0.081984107816076,0.0933242906091035
"22",-3,0.0731605534135806,0.0921852317459455
"23",-2,0.0654824779197301,0.0878858206914889
"24",-1,0.0593855513293999,0.0795648224712771
