pos	5pC>T
1	0.0052895741291738
2	0.010577582221372
3	0.00706886817453825
4	0.00879980619050333
5	0.00914404368222718
6	0.013325735683178
7	0.0146390185000224
8	0.0136227973914685
9	0.0142468733007069
10	0.0149072694464619
11	0.0124189920197097
12	0.0126864392250986
13	0.0131130996434098
14	0.0130597399032358
15	0.0134440274873835
16	0.013660201620983
17	0.01464476548585
18	0.0136339548104254
19	0.013221875064661
20	0.0134604677060134
21	0.0138901384861341
22	0.0133365204125393
23	0.0144658336147698
24	0.0137999635737002
25	0.0137017134175506
