"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0553386687673686,0.00166301334367,1.63339093928785e-05,0.155020873657715,0.450729764034466,-8473.49143504889
"Std.",0.000182416869599918,0.000163215896673726,1.65851435563002e-05,0.0207609579947372,0.00188500988443666,1.72457114200615
"Acceptance ratio",0.20366,0.15088,0.17966,0.18392,0.1809,0.62938
"0%",0.0545828657342503,0.00105399416993538,2.49200099379683e-09,0.0831222622297485,0.443591148375194,-8487.17081432239
"2.5%",0.0549888199757721,0.00134441197549497,4.60918095012349e-07,0.117202959564012,0.447044694946858,-8477.7139717719
"5%",0.0550444312774182,0.00139277951296557,8.6774252228687e-07,0.122709996244045,0.447640183631092,-8476.76883100248
"7.5%",0.0550773785033313,0.00142725493170525,1.3060206548183e-06,0.125801913866615,0.447975846841817,-8476.19863500603
"10%",0.0551027302940937,0.00145202168810438,1.69198012962277e-06,0.129084787798277,0.448272178637263,-8475.79760620052
"12.5%",0.0551275122513821,0.00147822644832232,2.06347456398434e-06,0.131234152796154,0.448527519517741,-8475.46066189318
"15%",0.0551490222187551,0.001495862103242,2.54879201135899e-06,0.133390109804759,0.448738558162213,-8475.17563342741
"17.5%",0.0551665830054055,0.00151328266433977,3.10093830125374e-06,0.135657441912968,0.448942886746432,-8474.94851308907
"20%",0.0551826772571329,0.00152926442552018,3.57851777070996e-06,0.137621173611078,0.449081630620256,-8474.74744806345
"22.5%",0.055198141377112,0.00154297238881633,4.05460108276643e-06,0.139329388480745,0.449270566928995,-8474.5595037717
"25%",0.0552131668636113,0.00155503729720698,4.56883364308783e-06,0.14078309979503,0.449445092767506,-8474.40379799219
"27.5%",0.0552271388781052,0.00156577858792036,5.06943830192904e-06,0.142322523775971,0.449601226941525,-8474.25232446851
"30%",0.0552406203551216,0.00157760490366233,5.55433799716094e-06,0.143468776881352,0.449750985847004,-8474.09973283325
"32.5%",0.0552533120447737,0.00159054269205221,6.23162112068085e-06,0.144626628128054,0.449875090701407,-8473.96351835041
"35%",0.0552677632649409,0.00160083060582018,6.72489572135694e-06,0.145929358757734,0.449985879746382,-8473.83453488761
"37.5%",0.0552813789286664,0.00161183759925973,7.39246013768242e-06,0.147328953373007,0.450119529771149,-8473.70759392138
"40%",0.0552910655645471,0.00162239324171081,8.11411155668463e-06,0.148532500973234,0.450241113089746,-8473.58841743746
"42.5%",0.0553017117618065,0.00163467502052457,8.79704133424387e-06,0.149981290822566,0.450366817228236,-8473.47884730369
"45%",0.055312844091517,0.00164456723446338,9.58099598354976e-06,0.151383177486803,0.450503027517194,-8473.36800414231
"47.5%",0.0553249898347525,0.00165381411165135,1.03796588206074e-05,0.152938215416216,0.450634494110462,-8473.26691999878
"50%",0.0553357210155374,0.00166481524076643,1.1299577930832e-05,0.154197292627991,0.450770040593567,-8473.17416771589
"52.5%",0.0553480615791867,0.00167473736110156,1.20617333699216e-05,0.155583064529678,0.450901364561307,-8473.07351252238
"55%",0.0553601331016415,0.00168396920499046,1.29267637770952e-05,0.156727206400734,0.451006120146204,-8472.97687994849
"57.5%",0.0553707441528304,0.00169431630328695,1.38471720916042e-05,0.158056473073924,0.451109106740282,-8472.8774704859
"60%",0.0553835133184701,0.00170526211752764,1.47199376388198e-05,0.159366338274732,0.451211382319823,-8472.77974254068
"62.5%",0.0553966385695289,0.00171596142682796,1.57264822955337e-05,0.160810283655235,0.451331904563332,-8472.68938934545
"65%",0.0554088484542752,0.00172461483725605,1.68828746771283e-05,0.162314254169106,0.45146383068482,-8472.60375884517
"67.5%",0.0554203567317291,0.00173603344093268,1.82944574440325e-05,0.163549714944429,0.451590825642797,-8472.51624809199
"70%",0.0554321775434252,0.00174685458217686,1.96475209132622e-05,0.165287536832252,0.451718413177877,-8472.42356533414
"72.5%",0.0554468529051903,0.00175763924186159,2.11162482551555e-05,0.166764470505708,0.451868600468062,-8472.32760215828
"75%",0.0554625218093835,0.00177035160459756,2.26222893544445e-05,0.168294420092695,0.452042727711175,-8472.23337078776
"77.5%",0.0554769464602393,0.00178183479538989,2.45866080530431e-05,0.170156751001822,0.452174355585144,-8472.12930642358
"80%",0.0554932015353828,0.00179556044554762,2.64255392031621e-05,0.172037553844868,0.452333772935026,-8472.03200179171
"82.5%",0.0555118678325815,0.00181026303833602,2.88035753145666e-05,0.174349898333876,0.4525030065988,-8471.93433328624
"85%",0.055530600003417,0.0018282515542867,3.09748177503507e-05,0.176747899838232,0.452672378191427,-8471.82725185462
"87.5%",0.0555537666316747,0.00184584230175373,3.4092537936327e-05,0.179361667582049,0.452890009358095,-8471.72393906716
"90%",0.0555765764450022,0.0018683366355749,3.77969896810219e-05,0.182047359490883,0.453124767295494,-8471.6149719777
"92.5%",0.0556035640753459,0.00189481044275023,4.24788869121177e-05,0.185560172503116,0.453406814755391,-8471.47887468318
"95%",0.0556421965074519,0.00193200421942766,4.96234360632345e-05,0.190749819646067,0.453812991920286,-8471.31940643388
"97.5%",0.0556970031025309,0.00199114321305345,6.12464211716008e-05,0.199220023570372,0.454365251189764,-8471.12194081832
"100%",0.0560281491083546,0.00228861533535709,0.000173146349178135,0.251721067598716,0.458065531960492,-8470.59141855219
