Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_clmp_fp2_r1_screen	1719899	317860.0	18.48	118.0	0.01	0.0	0.0	72.0	0.0	12430.0	0.72	105837.0	6.15	164222.0	9.55	39447.0	2.29	71202.0	4.13	34277.0	1.99	43187.0	2.51	38526.0	2.2399999999999998	1309015	76.11
GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_clmp_fp2_r2_screen	1719899	316242.0	18.39	113.0	0.01	0.0	0.0	4.0	0.0	12185.0	0.7	104868.0	6.1000000000000005	162484.0	9.45	38932.0	2.2600000000000002	70414.0	4.09	34058.0	1.98	42942.0	2.5	38421.0	2.23	1311250	76.24
GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_clmp_fp2_r1_screen	1426796	109581.0	7.68	128.0	0.01	0.0	0.0	64.0	0.0	15106.0	1.05	109836.0	7.699999999999999	121292.0	8.5	42168.0	2.95	65111.0	4.5600000000000005	39001.0	2.74	48049.0	3.3600000000000003	46701.0	3.27	1219054	85.44
GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_clmp_fp2_r2_screen	1426796	109234.0	7.66	122.0	0.01	0.0	0.0	1.0	0.0	15057.0	1.05	109061.0	7.640000000000001	120373.0	8.43	41906.0	2.93	64719.0	4.53	38775.0	2.72	47724.0	3.35	46413.0	3.25	1220053	85.51
GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_clmp_fp2_r1_screen	1797850	206793.0	11.49	111.0	0.0	1.0	0.0	97.0	0.01	22873.0	1.27	0.0	0.0	0.0	0.0	64945.0	3.6100000000000003	98976.0	5.5	57210.0	3.17	71732.0	3.99	69460.0	3.86	1577972	87.77
GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_clmp_fp2_r2_screen	1797850	205402.0	11.420000000000002	106.0	0.0	1.0	0.0	3.0	0.0	22675.0	1.26	126051.0	7.0	177013.0	9.850000000000001	64062.0	3.56	98370.0	5.48	56861.0	3.16	71061.0	3.9400000000000004	68819.0	3.82	1488260	82.78
GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_clmp_fp2_r1_screen	6709305	285367.0	4.25	1963.0	0.03	0.0	0.0	261.0	0.0	46968.0	0.7	1201679.0	17.91	499187.0	7.44	157783.0	2.3400000000000003	275272.0	4.11	154147.0	2.3	196081.0	2.92	190900.0	2.84	5231245	77.97
GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_clmp_fp2_r2_screen	6709305	285690.0	4.25	1776.0	0.02	0.0	0.0	18.0	0.0	46287.0	0.6900000000000001	1191470.0	17.759999999999998	497197.0	7.42	157643.0	2.3400000000000003	275139.0	4.1	154029.0	2.29	196169.0	2.93	191501.0	2.85	5240638	78.11
GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_clmp_fp2_r1_screen	3294309	234818.0	7.14	194.0	0.0	0.0	0.0	128.0	0.0	38742.0	1.18	173321.0	5.26	264366.0	8.030000000000001	101658.0	3.08	166558.0	5.06	95989.0	2.92	120373.0	3.66	116804.0	3.54	2910851	88.36
GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_clmp_fp2_r2_screen	3294309	234476.0	7.12	178.0	0.0	0.0	0.0	5.0	0.0	38208.0	1.16	172858.0	5.25	265338.0	8.059999999999999	101621.0	3.09	166863.0	5.06	95928.0	2.9099999999999997	120480.0	3.66	116357.0	3.5300000000000002	2910522	88.35
GmA01011_CKDL210018111-1a-AK7758-GD06_HH72GDSX2_L1_clmp_fp2_r1_screen	5744345	526037.0	9.16	115.0	0.0	0.0	0.0	173.0	0.0	88440.0	1.54	314051.0	5.46	621504.0	10.82	277729.0	4.84	455676.0	7.94	280743.0	4.88	342881.0	5.9799999999999995	337059.0	5.87	5010792	87.23
GmA01011_CKDL210018111-1a-AK7758-GD06_HH72GDSX2_L1_clmp_fp2_r2_screen	5744345	526145.0	9.16	110.0	0.0	0.0	0.0	6.0	0.0	87089.0	1.51	313370.0	5.45	623778.0	10.85	276915.0	4.83	456847.0	7.95	279877.0	4.87	343044.0	5.9799999999999995	337384.0	5.87	5008494	87.19
GmA01013_CKDL210018111-1a-5UDI301-AK7557_HH72GDSX2_L1_clmp_fp2_r1_screen	3347260	253866.0	7.59	152.0	0.0	0.0	0.0	95.0	0.0	36528.0	1.09	187749.0	5.6	267894.0	8.01	102829.0	3.0700000000000003	160238.0	4.78	95002.0	2.84	117930.0	3.52	114386.0	3.41	2935547	87.7
GmA01014_CKDL210018111-1a-5UDI301-GC06_HH72GDSX2_L1_clmp_fp2_r1_screen	5816661	293233.0	5.05	64.0	0.0	0.0	0.0	229.0	0.0	38621.0	0.66	183080.0	3.15	384888.0	6.609999999999999	146806.0	2.52	266356.0	4.58	156908.0	2.7	194059.0	3.34	186010.0	3.1999999999999997	5360634	92.16
GmA01014_CKDL210018111-1a-5UDI301-GC06_HH72GDSX2_L1_clmp_fp2_r2_screen	5816661	292824.0	5.029999999999999	68.0	0.0	0.0	0.0	8.0	0.0	38038.0	0.65	182039.0	3.1300000000000003	384969.0	6.62	145966.0	2.51	265661.0	4.57	156007.0	2.6799999999999997	192941.0	3.31	185074.0	3.18	5360634	92.16
GmA01015_CKDL210018111-1a-5UDI301-AK10343_HH72GDSX2_L1_clmp_fp2_r1_screen	2272110	29113.0	1.28	271.0	0.01	0.0	0.0	61.0	0.0	1819.0	0.08	118362.0	5.21	72825.0	3.1999999999999997	13060.0	0.58	18970.0	0.8300000000000001	11282.0	0.49	12895.0	0.5700000000000001	11746.0	0.51	2110790	92.9
GmA01015_CKDL210018111-1a-5UDI301-AK10343_HH72GDSX2_L1_clmp_fp2_r2_screen	2272110	28916.0	1.28	268.0	0.01	0.0	0.0	5.0	0.0	1711.0	0.07	117784.0	5.1899999999999995	72461.0	3.1899999999999995	12933.0	0.57	18859.0	0.8200000000000001	11298.0	0.49	12797.0	0.5700000000000001	11625.0	0.51	2111699	92.94
GmA01016_CKDL210018111-1a-5UDI301-AK4234_HH72GDSX2_L1_clmp_fp2_r1_screen	10358147	391475.0	3.7700000000000005	63.0	0.0	2.0	0.0	188.0	0.0	103800.0	1.0	238948.0	2.3	446491.0	4.31	221373.0	2.1399999999999997	337051.0	3.2600000000000002	228174.0	2.21	271166.0	2.6100000000000003	258112.0	2.5	9825738	94.86
GmA01016_CKDL210018111-1a-5UDI301-AK4234_HH72GDSX2_L1_clmp_fp2_r2_screen	10358147	390839.0	3.77	75.0	0.0	0.0	0.0	7.0	0.0	102753.0	0.99	237912.0	2.29	446408.0	4.3100000000000005	220197.0	2.13	336330.0	3.25	227088.0	2.2	270348.0	2.61	257069.0	2.48	9826774	94.87
GmA01017_CKDL210018111-1a-AK7078-GD06_HH72GDSX2_L1_clmp_fp2_r1_screen	6552110	275986.0	4.21	2409.0	0.03	0.0	0.0	135.0	0.0	41855.0	0.64	1494690.0	22.810000000000002	550269.0	8.399999999999999	146800.0	2.2399999999999998	255027.0	3.89	139484.0	2.13	177515.0	2.6999999999999997	174485.0	2.66	4772556	72.84
GmA01017_CKDL210018111-1a-AK7078-GD06_HH72GDSX2_L1_clmp_fp2_r2_screen	6552110	276713.0	4.22	2445.0	0.03	0.0	0.0	1.0	0.0	41252.0	0.63	1479219.0	22.57	547167.0	8.35	146243.0	2.23	255331.0	3.9	139594.0	2.13	177280.0	2.7	174604.0	2.66	4786971	73.06
GmA01018_CKDL210018111-1a-AK7758-AK7557_HH72GDSX2_L1_clmp_fp2_r1_screen	3439256	280290.0	8.15	189.0	0.0	0.0	0.0	86.0	0.0	16425.0	0.48	153512.0	4.460000000000001	233087.0	6.779999999999999	59884.0	1.75	113652.0	3.3	56640.0	1.65	72813.0	2.12	68111.0	1.98	2992840	87.02
GmA01018_CKDL210018111-1a-AK7758-AK7557_HH72GDSX2_L1_clmp_fp2_r2_screen	3439256	279887.0	8.120000000000001	166.0	0.0	0.0	0.0	2.0	0.0	16186.0	0.47000000000000003	0.0	0.0	0.0	0.0	59299.0	1.72	113879.0	3.32	56462.0	1.64	72753.0	2.12	67980.0	1.99	3138665	91.26
GmA01026_CKDL210018111-1a-AK7078-AK8488_HH72GDSX2_L1_clmp_fp2_r1_screen	5008994	181804.0	3.63	1925.0	0.03	0.0	0.0	104.0	0.0	27287.0	0.54	1209886.0	24.160000000000004	384743.0	7.68	94246.0	1.8699999999999999	165067.0	3.29	89853.0	1.8	114161.0	2.27	111862.0	2.23	3603470	71.94
GmA01026_CKDL210018111-1a-AK7078-AK8488_HH72GDSX2_L1_clmp_fp2_r2_screen	5008994	182372.0	3.64	1834.0	0.03	0.0	0.0	2.0	0.0	27038.0	0.54	1202602.0	24.02	383269.0	7.66	94464.0	1.88	165781.0	3.31	90364.0	1.8	114466.0	2.28	112432.0	2.24	3610983	72.09
GmA01027_CKDL210018111-1a-AK7078-AK4236_HH72GDSX2_L1_clmp_fp2_r1_screen	3977624	167140.0	4.21	1419.0	0.03	0.0	0.0	171.0	0.0	28989.0	0.73	785773.0	19.76	314769.0	7.91	90903.0	2.29	161862.0	4.07	86859.0	2.19	112213.0	2.81	110904.0	2.78	3021800	75.97
GmA01027_CKDL210018111-1a-AK7078-AK4236_HH72GDSX2_L1_clmp_fp2_r2_screen	3977624	166822.0	4.2	1338.0	0.03	0.0	0.0	5.0	0.0	28569.0	0.71	775727.0	19.5	312396.0	7.859999999999999	90420.0	2.28	161619.0	4.06	86886.0	2.19	112203.0	2.81	110419.0	2.77	3031347	76.21
GmA01028_CKDL210018111-1a-5UDI301-GD06_HH72GDSX2_L1_clmp_fp2_r1_screen	4569724	229559.0	5.03	292.0	0.01	0.0	0.0	105.0	0.0	35346.0	0.77	223692.0	4.9	337232.0	7.38	118952.0	2.6100000000000003	207335.0	4.529999999999999	120600.0	2.64	150819.0	3.29	149257.0	3.2600000000000002	4118235	90.12
GmA01028_CKDL210018111-1a-5UDI301-GD06_HH72GDSX2_L1_clmp_fp2_r2_screen	4569724	229075.0	5.0200000000000005	287.0	0.01	0.0	0.0	2.0	0.0	34817.0	0.76	222349.0	4.869999999999999	337439.0	7.3999999999999995	117967.0	2.5900000000000003	207054.0	4.53	119902.0	2.63	150154.0	3.2800000000000002	148369.0	3.24	4118692	90.13
GmA01029_CKDL210018111-1a-AK7758-AK533_HH72GDSX2_L1_clmp_fp2_r1_screen	3279679	230552.0	7.040000000000001	252.0	0.01	0.0	0.0	96.0	0.0	23269.0	0.71	199264.0	6.07	242272.0	7.39	75581.0	2.29	125929.0	3.83	70275.0	2.15	87130.0	2.6599999999999997	84509.0	2.58	2855616	87.07
GmA01029_CKDL210018111-1a-AK7758-AK533_HH72GDSX2_L1_clmp_fp2_r2_screen	3279679	230264.0	7.01	256.0	0.01	0.0	0.0	4.0	0.0	22830.0	0.6900000000000001	198202.0	6.04	242585.0	7.39	75087.0	2.2899999999999996	126317.0	3.8499999999999996	70005.0	2.13	87114.0	2.65	84370.0	2.5700000000000003	2855616	87.07
GmA01030_CKDL210018111-1a-AK7758-AK8488_HH72GDSX2_L1_clmp_fp2_r1_screen	3156956	124128.0	3.92	107.0	0.0	0.0	0.0	87.0	0.0	14140.0	0.45	98183.0	3.1	171543.0	5.43	48483.0	1.54	90277.0	2.87	47791.0	1.52	61275.0	1.9300000000000002	57968.0	1.83	2911660	92.23
GmA01030_CKDL210018111-1a-AK7758-AK8488_HH72GDSX2_L1_clmp_fp2_r2_screen	3156956	124324.0	3.9299999999999997	88.0	0.0	0.0	0.0	2.0	0.0	13900.0	0.44	0.0	0.0	0.0	0.0	48633.0	1.54	90538.0	2.8699999999999997	47977.0	1.52	61573.0	1.9600000000000002	58403.0	1.8499999999999999	3012051	95.41
GmA01031_CKDL210018111-1a-AK7758-AK4236_HH72GDSX2_L1_clmp_fp2_r1_screen	15141586	665132.0	4.390000000000001	80.0	0.0	1.0	0.0	294.0	0.0	213591.0	1.41	443884.0	2.94	833887.0	5.51	428267.0	2.83	644540.0	4.25	442831.0	2.93	525203.0	3.4699999999999998	503070.0	3.3200000000000003	14227034	93.96
GmA01031_CKDL210018111-1a-AK7758-AK4236_HH72GDSX2_L1_clmp_fp2_r2_screen	15141586	666383.0	4.4	83.0	0.0	1.0	0.0	12.0	0.0	211691.0	1.4	442865.0	2.93	836553.0	5.53	426265.0	2.81	645621.0	4.27	441427.0	2.92	524293.0	3.46	503191.0	3.32	14224005	93.94
