pos	5pC>T
1	0.026046854249668
2	0.0418342461919802
3	0.0214662590141517
4	0.0221476123231217
5	0.0209960362623131
6	0.0278369393513097
7	0.0266850048212404
8	0.0243463263194205
9	0.0237679333352424
10	0.0243805162672181
11	0.0213331458304036
12	0.0209684634309998
13	0.0224993637057776
14	0.0226317766015489
15	0.022174720386924
16	0.0213513894348074
17	0.0208905992303463
18	0.0207921305452471
19	0.0207854896511373
20	0.0200140994007755
21	0.0203533786608577
22	0.0231392069264574
23	0.0223688715046362
24	0.0250793555728574
25	0.0258337414212816
