"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0348533615095557,0.0286474211580404,0.0535888918130056,0.179623914199213,0.919184046885535,-52388.0209093554
"Std.",0.000101164758611876,0.000863933082695933,0.000807228399826304,0.0299152568384423,0.00309440545824893,1.68231742266278
"Acceptance ratio",0.2062,0.14956,0.13294,0.17032,0.23822,0.62886
"0%",0.0345156030440433,0.0253008537195042,0.0508457273909238,0.0991940140164414,0.905722882440743,-52400.6023744559
"2.5%",0.034655847138709,0.0264299361287519,0.0520509361166499,0.116619208709705,0.91311498857722,-52392.0954791248
"5%",0.0346889640602036,0.0267752987998005,0.0522937791692922,0.123185170926439,0.914068043947094,-52391.2547761907
"7.5%",0.0347081801372953,0.0271410295046242,0.0524546439187005,0.131100296598123,0.914758625350715,-52390.7205464526
"10%",0.0347232487546556,0.0274473535197383,0.0525903345079923,0.138106102545893,0.915208293421449,-52390.3173750792
"12.5%",0.0347351927335002,0.0276372621156775,0.052672002616297,0.143115384917065,0.915629958097008,-52389.9838155662
"15%",0.0347471829567651,0.0278030923782379,0.0527674118572521,0.147005964572511,0.916009714604061,-52389.7183521105
"17.5%",0.0347563245718759,0.0279315144886964,0.0528438831804458,0.150922514998641,0.916304054423413,-52389.4927931563
"20%",0.0347660535527191,0.0280424353060439,0.0529245012292691,0.15426976440443,0.916629329568376,-52389.2892171291
"22.5%",0.0347744007907488,0.0281381467599033,0.0529921627427012,0.157094194329258,0.916893784101494,-52389.1055224257
"25%",0.0347827590265054,0.0282223103930391,0.0530538505520358,0.159968566988202,0.917147804363205,-52388.9254011165
"27.5%",0.0347909873937879,0.0283011143578012,0.0531039120105894,0.162406065799811,0.917351451678806,-52388.7786770131
"30%",0.034798513507342,0.0283853163305801,0.0531584857212857,0.164791825695471,0.917564370154593,-52388.6278475155
"32.5%",0.0348056330874019,0.0284594492686458,0.0532126408323665,0.167051889425733,0.917787470926139,-52388.4887822708
"35%",0.0348138461023547,0.0285237836179346,0.0532613510844881,0.169328306365728,0.917991524159983,-52388.3577920859
"37.5%",0.0348208604807106,0.0285753038165232,0.0533116639035208,0.171564170385082,0.918213612367435,-52388.231465926
"40%",0.0348279266073331,0.0286289176952847,0.0533619881778544,0.173432644641378,0.918408530817924,-52388.1114232357
"42.5%",0.0348346401872827,0.028681820419419,0.053404768275512,0.175737295204582,0.918597752080279,-52387.9957509651
"45%",0.0348415271208793,0.0287429454306043,0.05346042768533,0.177945002515994,0.918800126804822,-52387.8842595303
"47.5%",0.0348481644355914,0.0287886353608827,0.0535168428206,0.179897896052285,0.918989077969989,-52387.7772567032
"50%",0.034854392631825,0.0288406549122574,0.0535651191600048,0.181956363128747,0.919200371471159,-52387.6761620306
"52.5%",0.0348608630485567,0.0288862686717728,0.0536120134408982,0.184072138268852,0.91939729936917,-52387.5755065714
"55%",0.0348665955311339,0.0289270453413963,0.0536703858697239,0.186557621175109,0.919583385276231,-52387.4814097602
"57.5%",0.0348734096906167,0.0289694619749531,0.0537160074242718,0.18830712784517,0.919753383770062,-52387.3826739282
"60%",0.0348797700764326,0.0290196013385236,0.0537723939134437,0.189967266523032,0.919959534597045,-52387.2875513747
"62.5%",0.0348853699703847,0.0290668799672399,0.0538235455946613,0.191792039576137,0.920151372155051,-52387.1942865447
"65%",0.0348918628637149,0.0291114635978129,0.0538680854724923,0.19370889019711,0.920365900518362,-52387.1034034614
"67.5%",0.0348987667327129,0.0291503339972345,0.0539133535813729,0.195869503027664,0.920582239457253,-52387.0084858652
"70%",0.0349057913270402,0.0291939691074684,0.0539705786146029,0.197396575435798,0.920806037991053,-52386.9203485242
"72.5%",0.0349135469140577,0.029231699277602,0.0540322924932403,0.199338826610149,0.921030900675894,-52386.8375336316
"75%",0.0349210586040336,0.0292735070983179,0.0541070133337228,0.201295487557625,0.921279451457357,-52386.7579143741
"77.5%",0.0349289511131636,0.0293100254432062,0.0541768828834387,0.203360478491353,0.921555352647234,-52386.6736952626
"80%",0.0349369378858384,0.0293496870149991,0.0542653687742541,0.205670955768581,0.921840410067726,-52386.5943034172
"82.5%",0.034946553198192,0.0293961251310778,0.0543317183464833,0.208019064747358,0.922146348852747,-52386.5022420444
"85%",0.0349592214687139,0.0294388448814623,0.05441952156234,0.210656625777952,0.922427017645843,-52386.4069786675
"87.5%",0.0349706205512022,0.0294901674730634,0.0545066948929125,0.213443090174415,0.922805629642795,-52386.30353179
"90%",0.0349843855033759,0.0295452290903393,0.0546322010791206,0.215994961199699,0.92315507263308,-52386.1986790322
"92.5%",0.034998446108972,0.0296099491514719,0.0547620294565739,0.219500162021783,0.923566550502373,-52386.081962797
"95%",0.0350204142598787,0.029682115654559,0.054966234317923,0.223906222313045,0.924186547072536,-52385.9551297041
"97.5%",0.0350549163682517,0.0298396349511391,0.0552233467601886,0.230768761464654,0.925099917415667,-52385.7853617622
"100%",0.0352559875526481,0.0304924632597885,0.0568751664550327,0.280335575909126,0.932315160875646,-52385.3812901052
