"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0742220409119019,0.0181007426963538,0.000457476097644172,0.15668098325067,0.41444738241032,-4806.0649152357
"Std.",0.00041028232863167,0.000763550952753293,0.000436408169542954,0.0280935660830049,0.00298384072570846,1.70338712467623
"Acceptance ratio",0.24292,0.1953,0.15518,0.22856,0.28286,0.71578
"0%",0.0725773318615454,0.0156140500605412,2.17986041592481e-07,0.0777933666581234,0.403405665027665,-4817.1266673302
"2.5%",0.0734252370049656,0.0167337191675499,1.16627733139631e-05,0.106258572530463,0.408555306968029,-4810.23999815854
"5%",0.073544062622319,0.016934847950598,2.64249865050041e-05,0.112692150776634,0.409572569845317,-4809.33355355083
"7.5%",0.0736269721999903,0.0170781471557735,3.84182747808929e-05,0.117378472459353,0.410113630963192,-4808.75169865263
"10%",0.0736921332500201,0.017170596105327,5.08308348401876e-05,0.121197722180194,0.410610304821661,-4808.35889699977
"12.5%",0.0737455730621828,0.0172457927874069,6.51749697658733e-05,0.124182211059614,0.411041996061901,-4808.02535128808
"15%",0.0737985373026407,0.0173156480446245,8.31127147036689e-05,0.127125899630256,0.411342137887667,-4807.76562477541
"17.5%",0.0738448917340996,0.0173731939405465,9.73811602302552e-05,0.129988826738175,0.411679420178544,-4807.53520147807
"20%",0.0738833101112675,0.0174411284797306,0.000112033615730148,0.132177366756772,0.411934190448778,-4807.33161010311
"22.5%",0.0739160409175475,0.0174967502105151,0.000125047188413303,0.134450252726079,0.4122279284215,-4807.14599988659
"25%",0.0739501721503661,0.017555553337663,0.000141246761626255,0.13685828552039,0.412453978458036,-4806.9694900721
"27.5%",0.0739768585184659,0.0176145829834271,0.000157564952897377,0.138764588928825,0.41267641934393,-4806.81835726025
"30%",0.0740082126959158,0.0176688215550692,0.000170926118770679,0.140897634422492,0.412885932330413,-4806.67088793832
"32.5%",0.0740338448527929,0.0177153085116627,0.000187799275725862,0.142880251433719,0.413092504786496,-4806.5331524435
"35%",0.0740594844993039,0.017760885174942,0.000203963606048858,0.144865968843859,0.413294915289352,-4806.396001437
"37.5%",0.0740879444710322,0.017807644833032,0.000222161390397682,0.146412846166478,0.41349701346144,-4806.27530791859
"40%",0.0741150272999776,0.0178593009686649,0.000238593305336116,0.148078400573237,0.413699677786353,-4806.15923409147
"42.5%",0.0741445301983171,0.0179082140126627,0.000260528484681462,0.149764616750574,0.413879390533832,-4806.05424543437
"45%",0.0741687168796385,0.0179599805967951,0.000279953217632636,0.151815281209655,0.414063904474595,-4805.95019022337
"47.5%",0.0741973077036232,0.0180056634284141,0.00029925311677747,0.153698575192328,0.41424435968398,-4805.8444581366
"50%",0.0742240825403727,0.0180598435007501,0.000319620414506455,0.155771557971534,0.414433352771399,-4805.74640043461
"52.5%",0.0742498738533443,0.0181103637580772,0.000343528180005049,0.157593223049549,0.414624196375897,-4805.64220032527
"55%",0.0742765898608889,0.0181587974416801,0.000370398961280502,0.159281897467304,0.414825112344162,-4805.54992676707
"57.5%",0.0743026545235803,0.0181994167364184,0.000394425032242133,0.161119389694621,0.415004649988008,-4805.45134419372
"60%",0.0743284480735606,0.0182492254987975,0.000420539370334119,0.162833531019201,0.415167502893484,-4805.3555653387
"62.5%",0.0743533319511485,0.018308177102292,0.000452962719449707,0.164697978207631,0.415380147249659,-4805.25955527033
"65%",0.074381434592655,0.0183613944549213,0.00048749394917464,0.166431479679729,0.415575805613341,-4805.17223890607
"67.5%",0.0744087617837631,0.0184099163690274,0.000521305852401184,0.168261643989504,0.415761720997509,-4805.07836664952
"70%",0.0744380057701318,0.0184603965293381,0.000556988536136334,0.170441617249542,0.415985820250725,-4804.98971490533
"72.5%",0.0744655921556225,0.0185238546189056,0.000595247931883244,0.172563956361339,0.416218269038641,-4804.90308853541
"75%",0.0744983832817742,0.018594571206234,0.000645654863527121,0.174638017873866,0.41645313231523,-4804.81217835805
"77.5%",0.074530435178655,0.0186580523869738,0.000695540427202155,0.17685401189036,0.416709584239367,-4804.71346919027
"80%",0.0745653540283898,0.0187359775869969,0.00074769616829573,0.179534686462483,0.416974916935819,-4804.62351227561
"82.5%",0.0746023157700128,0.018815550553405,0.000807275932198145,0.182456954628565,0.417231257904731,-4804.52540209068
"85%",0.0746467148266656,0.018896536644585,0.000878204539548864,0.185723031549699,0.417528893347923,-4804.42221775834
"87.5%",0.0746859096483832,0.0190070379745456,0.000956881671519027,0.189586452969056,0.417881782826713,-4804.31009171771
"90%",0.0747403416813343,0.0191285741991093,0.00105337952434075,0.193805182723619,0.418252777342975,-4804.18815945915
"92.5%",0.0748076905682985,0.019262461463275,0.00118059985045263,0.198550794789649,0.41872288416174,-4804.07441122602
"95%",0.074901395588166,0.0194542840770004,0.00133273252626859,0.204848225810931,0.41937965715664,-4803.93073035839
"97.5%",0.0750309972006032,0.0197253823416344,0.00161327736995437,0.215960988334745,0.420297195875892,-4803.73444258256
"100%",0.0758466121450455,0.02106754516937,0.00337946993396287,0.276025573256163,0.427401615405591,-4803.19593257258
