pos	3pG>A
1	0.0207363802965513
2	0.0296441177818865
3	0.0167106183736074
4	0.0184696180683612
5	0.0174047422068901
6	0.0209193503991192
7	0.0227047201528459
8	0.0186154662025265
9	0.0186764685011992
10	0.0211475175275433
11	0.0184758473333613
12	0.0208951516071601
13	0.0193929294815624
14	0.0207886130840044
15	0.0186077183324732
16	0.0192378026479409
17	0.018890829952921
18	0.0187529861442905
19	0.0182424623666925
20	0.0188054025334862
21	0.0208137623297323
22	0.0212577887262716
23	0.0217255641825702
24	0.0247585362535709
25	0.0223257240869602
