Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_1	GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3310323.0	0.0	150.0	53.0	46.683090241709465	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_2	GmA01001_CKDL210018111-1a-5UDI301-AK533_HH72GDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3310323.0	0.0	150.0	56.0	51.07685048658037	150.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail
GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_1	GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2740702.0	0.0	150.0	52.0	46.19124832505484	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_2	GmA01002_CKDL210018111-1a-5UDI301-AK8488_HH72GDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2740702.0	0.0	150.0	55.0	49.67850776232261	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_1	GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3739971.0	0.0	150.0	55.0	42.161742225592384	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_2	GmA01003_CKDL210018111-1a-5UDI301-AK4236_HH72GDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3739971.0	0.0	150.0	59.0	45.61054276690539	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_1	GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11004805.0	0.0	150.0	49.0	57.843746272957134	150.0	pass	pass	pass	pass	warn	warn	pass	pass	warn	fail	fail
GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_2	GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11004805.0	0.0	150.0	50.0	59.337944451029514	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	fail
GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_1	GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6367920.0	0.0	150.0	51.0	44.99230119393478	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_2	GmA01010_CKDL210018111-1a-AK7758-AK4234_HH72GDSX2_L1_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6367920.0	0.0	150.0	53.0	46.732711866762585	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
