pos	3pG>A
1	0.0105090953672628
2	0.0120709120559398
3	0.00896870346919748
4	0.0101103122813813
5	0.00937202841921245
6	0.0128633709108064
7	0.0127027462951962
8	0.0113711853273113
9	0.0119532798399046
10	0.0127655185848685
11	0.0135246689509335
12	0.0141848881709264
13	0.0135589900295783
14	0.0128989524626317
15	0.013616639233877
16	0.0141490030502239
17	0.0133638911686823
18	0.0143428901289205
19	0.0135456237797588
20	0.0144063155111522
21	0.0155707949845327
22	0.0149749043695459
23	0.0148053693324985
24	0.0134497348660936
25	0.0142670491237028
