"","Position","C.T","G.A"
"1",1,0.0585107408980321,0.0753208953639187
"2",2,0.069947179084951,0.0779653337021471
"3",3,0.0769503936967745,0.0825915569841017
"4",4,0.0833073765266288,0.0859666951532247
"5",5,0.0897080614937716,0.0877283068300323
"6",6,0.0943596428211508,0.0899072976851642
"7",7,0.0971362189206148,0.0928638177883523
"8",8,0.098068315584292,0.0967443364410217
"9",9,0.0994034187614151,0.0994661681645994
"10",10,0.100638961633103,0.101652586847606
"11",11,0.102026511909238,0.103159091533039
"12",12,0.104435763121945,0.103213282763467
"13",-12,0.101466043838536,0.106126575248326
"14",-11,0.103398572253411,0.101807229065141
"15",-10,0.104750575056282,0.0975756836772057
"16",-9,0.104656560648983,0.094233058980989
"17",-8,0.102541529519594,0.0922822464866267
"18",-7,0.0982965193789024,0.0917073659344523
"19",-6,0.0933420364910776,0.0909170426893076
"20",-5,0.0883916590180937,0.08902658446343
"21",-4,0.0824364010824585,0.0868178276458693
"22",-3,0.0750556015323269,0.0844272601078598
"23",-2,0.0676605212926261,0.0801677420773236
"24",-1,0.0615409238466447,0.0724242371113033
