pos	3pG>A
1	0.0332621140238593
2	0.0433386106586785
3	0.0268450031902072
4	0.0269904960481016
5	0.0255692636898321
6	0.0276515371651072
7	0.029926129131625
8	0.0256883953267556
9	0.0252940089184631
10	0.0264378582101202
11	0.0249638308133103
12	0.0256760509893498
13	0.0280891321253369
14	0.0248809193423236
15	0.0235343975137731
16	0.0228023498741139
17	0.0243126241691398
18	0.0230997404523545
19	0.0213710485668133
20	0.0217061290463501
21	0.0242963161877792
22	0.0240185707569346
23	0.0252084891010525
24	0.0306679972556602
25	0.0295419370604687
