pos	3pG>A
1	0.0104907679487742
2	0.0135183645707376
3	0.00998186849890257
4	0.0102181914309535
5	0.0093191952818363
6	0.010987326736467
7	0.0140969512860986
8	0.00878004896066711
9	0.0110998894774953
10	0.0117062175647796
11	0.0138133806723621
12	0.0159843978164783
13	0.0150939958089106
14	0.012133420338374
15	0.0136227858216481
16	0.0160043826182231
17	0.0136191950769716
18	0.0181659473352408
19	0.0140235521378952
20	0.0158772429245716
21	0.0178721655938802
22	0.0165990902916418
23	0.0138721804511278
24	0.0133569022864674
25	0.0174143881072471
