"","Position","C.T","G.A"
"1",1,0.0226464413060738,0.0264356802993573
"2",2,0.0258037108956026,0.0285656996771472
"3",3,0.0278332706745661,0.0309487534482523
"4",4,0.0301539931811911,0.0323412201687542
"5",5,0.0327957467745122,0.0328290916727862
"6",6,0.034742724817888,0.0335074330213902
"7",7,0.0358201213190948,0.034633372410312
"8",8,0.0363930597697808,0.0359139374455455
"9",9,0.0371184800441333,0.0367565719143631
"10",10,0.0378606649230893,0.0373415262631417
"11",11,0.0383499498661656,0.0379730871822795
"12",12,0.0386086813143918,0.0386612259284345
"13",-12,0.037556505888325,0.039694979348126
"14",-11,0.0383755002308267,0.0379479044101305
"15",-10,0.0388935355346818,0.0363210490003828
"16",-9,0.0388106471555918,0.0350829462735018
"17",-8,0.03799084427709,0.034333586553986
"18",-7,0.0364860852164625,0.0339749822311794
"19",-6,0.0346508471036597,0.0335981304849564
"20",-5,0.0329867140339482,0.0326409701693286
"21",-4,0.0312508143777031,0.0312635963915843
"22",-3,0.0287970184147684,0.0300039773431371
"23",-2,0.0258849395323822,0.0284861558658984
"24",-1,0.0233291412172691,0.0257677318506911
