pos	5pC>T
1	0.00593752739385793
2	0.0130429948426715
3	0.00882646504315378
4	0.0109489051094891
5	0.0108213120950799
6	0.0151224261394138
7	0.0169590445418098
8	0.0137722249672557
9	0.0147123357276486
10	0.0163127193757733
11	0.0136361909826414
12	0.0141605971227352
13	0.0150202463630099
14	0.0158433287993075
15	0.0152612882116481
16	0.0165302481137435
17	0.0149725887677695
18	0.0150970237524376
19	0.0162825021982163
20	0.0144345180041353
21	0.0153028505467022
22	0.0172607642242949
23	0.0182479167158471
24	0.0168957225916961
25	0.0163261783719325
