"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0404979044799116,0.019246134304661,0.0469642870513343,0.470780386060462,0.702614200316035,-41967.5205374605
"Std.",0.000105571680223629,0.000119021212459887,0.00154785364936834,0.0191775696687966,0.0022101899557495,1.58575626564725
"Acceptance ratio",0.22614,0.11418,0.12792,0.19928,0.18738,0.60822
"0%",0.0400630357038677,0.018803124663369,0.0420711935249311,0.384661195386648,0.692821009653709,-41979.6895391461
"2.5%",0.0402935394802515,0.019008461621739,0.0440142207132877,0.432966041231616,0.698304382822617,-41971.4869529802
"5%",0.0403275701151426,0.0190436305718205,0.0444889696311355,0.43957873226051,0.699039547661385,-41970.5797488823
"7.5%",0.0403477891097547,0.0190712487074856,0.0447232713331151,0.443256494082392,0.699488117602571,-41970.0172429044
"10%",0.0403661044394105,0.0190919882887459,0.0449571405400463,0.446063100485038,0.699740649796216,-41969.6102543177
"12.5%",0.0403774763371237,0.0191080011507114,0.0451510549663475,0.448314012271517,0.700023923590057,-41969.2916262828
"15%",0.0403886243927351,0.0191220942879796,0.0453510682749101,0.450657534618219,0.700318943044551,-41969.049162723
"17.5%",0.0403980938450895,0.0191344460033187,0.0455348903863038,0.45271006737953,0.700558061267915,-41968.8359373015
"20%",0.0404083526270176,0.0191471848428241,0.0456806582381409,0.454789084263206,0.700801987155955,-41968.651773445
"22.5%",0.0404181253841946,0.01915953039702,0.0458270277654918,0.456254928224496,0.700972195019228,-41968.464695277
"25%",0.040425778260687,0.0191684192577425,0.0459352706986312,0.457920464032609,0.701134849110532,-41968.3131503873
"27.5%",0.0404343343737987,0.0191773348579374,0.0460553801307023,0.459582503559365,0.701280209651354,-41968.1722679772
"30%",0.0404422853795289,0.019185465585066,0.0461577259120357,0.46101202728454,0.701449138879038,-41968.0466681466
"32.5%",0.0404496141515839,0.0191938937585958,0.0462538266685726,0.462277436372023,0.701580264888927,-41967.9162578708
"35%",0.0404573616927052,0.0192023082953696,0.0463582625671522,0.463564294308789,0.701740144687169,-41967.7883097489
"37.5%",0.040464508759006,0.0192112468314251,0.0464401601951154,0.464719760945674,0.701882283267825,-41967.6833868294
"40%",0.0404708973688881,0.0192192186266359,0.0465338176643348,0.466173785146205,0.702030247529153,-41967.5742767794
"42.5%",0.0404783163462692,0.0192268727361267,0.0466253257571584,0.467452940719173,0.702179898279653,-41967.4658045325
"45%",0.0404841302895445,0.0192341663017628,0.0467321100784864,0.468504008771846,0.702319131793317,-41967.3765103372
"47.5%",0.0404912252736896,0.0192420987710331,0.0468302476150767,0.469713360453078,0.702458337399475,-41967.2823061887
"50%",0.0404974796715641,0.0192494459054466,0.0469504607869911,0.470785306600778,0.702604476006117,-41967.1956440308
"52.5%",0.040503995985499,0.0192554559304423,0.0470367363970217,0.471948782965129,0.702751266142837,-41967.1082740388
"55%",0.040510760227704,0.0192615221236212,0.0471380508832808,0.473291845794381,0.702890909807801,-41967.0255181638
"57.5%",0.0405177163398833,0.0192683259527776,0.0472359715032084,0.474329466535027,0.70302914862915,-41966.9439006606
"60%",0.0405240277748448,0.0192754620304726,0.0473294114758609,0.475575489527278,0.703173721803639,-41966.858929026
"62.5%",0.0405301783074038,0.0192839499484871,0.0474192933995568,0.476901021385491,0.703332097649033,-41966.7828486829
"65%",0.0405373767053954,0.0192920958163373,0.0475106853563461,0.478145037074239,0.703487251052219,-41966.7013864359
"67.5%",0.0405445066870947,0.0192990173118926,0.0476116267383125,0.479356433652122,0.703631188692935,-41966.6164224297
"70%",0.0405534304947305,0.0193088064945913,0.0477191380547512,0.480852509156331,0.703786494525992,-41966.5360060217
"72.5%",0.0405603530672085,0.019318570582229,0.0478279755372535,0.482176755014539,0.703941458482847,-41966.4535645099
"75%",0.0405683006622465,0.0193288523781361,0.0479564002474029,0.4834249876018,0.704114808527394,-41966.3661190621
"77.5%",0.0405773314846076,0.0193393464221654,0.048086183779901,0.485075100253314,0.704311586484678,-41966.2849943199
"80%",0.0405856754806941,0.019348781623003,0.048228736361736,0.486694727947355,0.704522650505118,-41966.1974457687
"82.5%",0.0405963505840668,0.0193564375448881,0.0483915037334969,0.488610677681228,0.704705271764439,-41966.1041284728
"85%",0.0406076563312973,0.019366801351009,0.0485620976791749,0.490559975541113,0.704942225648017,-41966.0233121079
"87.5%",0.0406191154643903,0.0193788184869955,0.0487540798660787,0.492740109702525,0.705175449492837,-41965.9231552005
"90%",0.0406344545099094,0.0193936466043897,0.0489634034812302,0.495130033365695,0.70542864316428,-41965.8284047392
"92.5%",0.0406503040999927,0.0194123844975236,0.0492456253052372,0.497987519826184,0.705783547314247,-41965.7179244601
"95%",0.0406715537927361,0.0194367299639038,0.0495737613886247,0.502543842433958,0.706205902972877,-41965.595673491
"97.5%",0.0407056320302477,0.0194761228399224,0.0501219765231335,0.508535518404251,0.706843911719752,-41965.4444450796
"100%",0.0409283805741759,0.019704711770331,0.0543097836318568,0.548595622123012,0.710394554146445,-41965.0617115894
