pos	5pC>T
1	0.0294747357321658
2	0.0444902337934848
3	0.0230302366622162
4	0.0243605359317905
5	0.0212441691742869
6	0.0238664817017914
7	0.0238706534476175
8	0.0209237127813951
9	0.0217920606949246
10	0.0224441393084509
11	0.0195151680460965
12	0.0208715788176147
13	0.0207346811791134
14	0.020877213190285
15	0.0190317387304508
16	0.018568955028312
17	0.0180969004599133
18	0.0197680586715203
19	0.0170022192276732
20	0.0170017589386422
21	0.0189401888772298
22	0.0193849850918962
23	0.0222211697437311
24	0.0372841499865426
25	0.0327464020307134
