"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.045228836922688,0.01685332952358,0.0394284880323162,0.0788911472433848,0.708989758803705,-12451.9633066053
"Std.",0.000247132515689928,0.00724986605444442,0.00747619959495382,0.142122852214085,0.00465225287402774,1.7908095512519
"Acceptance ratio",0.26286,0.21158,0.17904,0.18116,0.20012,0.67792
"0%",0.0443644647242181,4.87285547528782e-05,1.98919312212275e-05,0.00147155816927111,0.691746207021644,-12465.4355496986
"2.5%",0.0447573416141834,0.00173230327872959,0.0294719136658669,0.00734089657404921,0.699772948339711,-12456.5582773638
"5%",0.044825740981416,0.00298844581050775,0.0304076010671268,0.00865545771812459,0.701344421555265,-12455.3698438514
"7.5%",0.0448755111316125,0.00440892660182035,0.0309176854543606,0.00950680682357115,0.70216947242011,-12454.667116651
"10%",0.0449142663434247,0.0061574923388615,0.0313416715331863,0.0103500125903652,0.702941464037286,-12454.2393724448
"12.5%",0.0449449346384561,0.00718822559202463,0.0317051847812942,0.0109633158745516,0.703515234869399,-12453.896204299
"15%",0.0449709098548341,0.00799745457388716,0.0320795599661427,0.0114901868044696,0.704153975471611,-12453.6311344926
"17.5%",0.0449947355111992,0.00895283679626615,0.0324645850241741,0.0122117532489121,0.704638215741264,-12453.4099283202
"20%",0.0450166663791282,0.00970567742473851,0.0328410632864812,0.0128107043221124,0.70503649887774,-12453.2049418243
"22.5%",0.0450385874623941,0.0105416559603559,0.0332527076883636,0.0135924028427957,0.705469567774191,-12453.0253556444
"25%",0.0450590757070046,0.0116524860953166,0.0336971351753707,0.0143205879662359,0.705822026770609,-12452.8632149809
"27.5%",0.0450777270488362,0.0124392468354182,0.0341458535504946,0.0151714406621139,0.706203486983997,-12452.7133812532
"30%",0.0450969948997705,0.0132443481381943,0.0346616094247468,0.0156921557307891,0.706532735057138,-12452.5700381137
"32.5%",0.0451155876440062,0.0140247913371897,0.0352397333743499,0.0164524459731258,0.706934827827189,-12452.4340546473
"35%",0.0451287898515732,0.0148285214456382,0.0357565301231772,0.0177003792544371,0.70723247367003,-12452.3046674401
"37.5%",0.0451444977433518,0.0155781429015459,0.0362476061599432,0.0191224759947617,0.707526471466043,-12452.1821794583
"40%",0.0451616158523906,0.0160967244064162,0.0367676975897111,0.020475576685334,0.707833276632042,-12452.0542848557
"42.5%",0.0451780175015739,0.0166130874485363,0.0372094122287398,0.0216243913068839,0.708141460826427,-12451.9354035799
"45%",0.0451944737603579,0.0170321250218666,0.0376442850052584,0.0225525185972563,0.70845980432284,-12451.8250990785
"47.5%",0.0452104619704708,0.0174128963719035,0.0381113399344569,0.0238919811657625,0.708748367652065,-12451.7170365068
"50%",0.0452266288546579,0.0178258762659279,0.0384825822888251,0.0252552086607928,0.709054684224548,-12451.6143236599
"52.5%",0.0452424345811296,0.0182314861918662,0.0388752492299449,0.0268434496858549,0.709344552410461,-12451.5064401418
"55%",0.045258684934908,0.0185671630219476,0.0392718067164812,0.0286331250515287,0.709679406340182,-12451.4024209949
"57.5%",0.0452744844465507,0.0190288267516105,0.0397243215555049,0.0305798506895023,0.709989315256521,-12451.2984835227
"60%",0.0452909986362291,0.0194858162558828,0.0402209826795005,0.0323335174463487,0.710256065441268,-12451.1997771036
"62.5%",0.0453068410352448,0.0200883632363378,0.0407616928874294,0.0350227876209478,0.710528510840864,-12451.0954111965
"65%",0.0453226603179827,0.020694270530388,0.0413334564992871,0.0377041999165508,0.710843324228719,-12451.0008234403
"67.5%",0.0453392067366695,0.0213020573887826,0.0420911604044689,0.0416480398992719,0.711133684962376,-12450.9077955208
"70%",0.0453576146102371,0.0222772280134302,0.0428149714785896,0.0466285271675526,0.711504770499982,-12450.8099991593
"72.5%",0.0453759680043009,0.0230003912704934,0.0435156533500551,0.0548572844315494,0.711818694813662,-12450.7261929783
"75%",0.0453957675471975,0.0235293094791867,0.044386318520751,0.0642284235230068,0.712195361533223,-12450.6367545612
"77.5%",0.0454142669202944,0.0239684221504552,0.0454972166555833,0.0749952534456796,0.712571613241305,-12450.5464050336
"80%",0.0454353411819197,0.0244804125497789,0.0463260499235802,0.0906293995612876,0.712933351306933,-12450.4544657303
"82.5%",0.0454587823666606,0.0248505069625137,0.0471107722315547,0.108666016290253,0.713340263831597,-12450.3623645566
"85%",0.0454849737930157,0.0251756797478889,0.0479607625800264,0.133684397319332,0.713760804955547,-12450.2683619212
"87.5%",0.0455127397741897,0.0254646504935699,0.048900678445214,0.167719572292024,0.714296242963614,-12450.1757943669
"90%",0.0455452406804359,0.0257040689955959,0.0498679596722673,0.221232404362806,0.714860904964341,-12450.0758855272
"92.5%",0.0455880281108739,0.0259236704309452,0.0516692845774741,0.30313411691901,0.715692121301425,-12449.9699087586
"95%",0.0456364746844395,0.0261311721925468,0.0534082437295467,0.385319499362704,0.716580465259413,-12449.8415150823
"97.5%",0.045721327237188,0.0263660369477931,0.0547322657660884,0.489830567569469,0.717949647130393,-12449.6839548339
"100%",0.0462531743580712,0.0271566181224121,0.0591059650788329,0.999682396323173,0.725653524337623,-12449.2300778217
