pos	3pG>A
1	0.0111141346394976
2	0.013363081258807
3	0.0100494538915188
4	0.0108412605622575
5	0.0107701612164234
6	0.0147853370160392
7	0.0152756969536735
8	0.0132841328413284
9	0.0142243050329525
10	0.0153677780897428
11	0.0152416045557324
12	0.0157089895406691
13	0.016136189438864
14	0.0163877166562645
15	0.0158596798140113
16	0.0165946090827516
17	0.0161015672964426
18	0.0170287523264511
19	0.0159230254881739
20	0.0165870179167069
21	0.0177557024237114
22	0.0179872428395578
23	0.0153869896486485
24	0.0175587252271336
25	0.0183462532299742
