pos	3pG>A
1	0.0104906422564753
2	0.0116289961664556
3	0.00828620357178834
4	0.00983670154882022
5	0.00970897702079741
6	0.0128385343454222
7	0.0127134812241783
8	0.0115637954353604
9	0.0120460475626259
10	0.0131602221671914
11	0.0127936486866599
12	0.014347881030533
13	0.0135248757602426
14	0.0132464221752529
15	0.0133902857327768
16	0.0143538337022555
17	0.0132976822461484
18	0.0143659949817636
19	0.0131792454035545
20	0.0139599532011617
21	0.0149077010653005
22	0.0152574198051533
23	0.0143718903869454
24	0.01346945074719
25	0.0148594841017947
