"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0556806467803205,0.00202814123858407,5.11692850502419e-05,0.159529183874491,0.461740686734268,-4152.08881693684
"Std.",0.000300466984396513,0.000278597112285817,5.0698236886469e-05,0.0336396313165837,0.00319494968941637,1.75823385093507
"Acceptance ratio",0.17412,0.24946,0.14,0.28232,0.29382,0.72918
"0%",0.0545911495871187,0.000913189050934125,1.87595669147488e-09,0.0584522967367139,0.448709456904742,-4164.06623688952
"2.5%",0.0551009678694051,0.00148000140221233,1.23147585308949e-06,0.100465352659704,0.455415036121666,-4156.41980424027
"5%",0.0551909418458095,0.00156628572530368,2.46305074059174e-06,0.108781979710518,0.456424854118576,-4155.44497212608
"7.5%",0.0552522901294766,0.00162102874054242,3.83026589618757e-06,0.114776574618735,0.457096932921641,-4154.86782548904
"10%",0.0552996024145657,0.00167046670549521,5.47913228325348e-06,0.118587790701533,0.457674591185707,-4154.4221471964
"12.5%",0.0553406676192292,0.00170670995856669,6.87599202291605e-06,0.122419536281323,0.45812243045826,-4154.08378852399
"15%",0.0553719849900997,0.0017389875303849,8.11890837155244e-06,0.125584541818807,0.458506574521929,-4153.80472285105
"17.5%",0.0554030138884731,0.00177020268877403,9.38536432730759e-06,0.128855072388911,0.45883195391701,-4153.5700068562
"20%",0.0554296024437987,0.00179471424476861,1.09692656734172e-05,0.131249307846726,0.459099801099796,-4153.35404591192
"22.5%",0.0554545353352147,0.00181721855917197,1.26933005491375e-05,0.133499816744125,0.45935562780779,-4153.16657567683
"25%",0.0554797977849652,0.0018411917317346,1.42248620734148e-05,0.135724947299376,0.459603703781605,-4152.98741063691
"27.5%",0.0555023373243164,0.00186162500717023,1.60164074837829e-05,0.138250712696837,0.459844855507925,-4152.83532970718
"30%",0.0555220327877393,0.00188353872913322,1.77256423401745e-05,0.140536007772236,0.460082648175673,-4152.68635535503
"32.5%",0.0555431075051075,0.00190380198804253,1.98470806537734e-05,0.142646287840396,0.460311586610808,-4152.55064130337
"35%",0.0555624754497279,0.00192258423869747,2.19639304406388e-05,0.144811007607704,0.460523961826675,-4152.42449136182
"37.5%",0.0555831498731529,0.00194223805471103,2.36502611558946e-05,0.146949716646691,0.460745111203027,-4152.30297750374
"40%",0.0556025269229209,0.00196079928895886,2.61392197518943e-05,0.149024013322185,0.460946413410362,-4152.18767609367
"42.5%",0.055620197486481,0.00197931172852515,2.83691408914014e-05,0.150923195686553,0.461153673706653,-4152.07476829452
"45%",0.0556396200457375,0.00199932802819406,3.07637237875101e-05,0.152895361023308,0.46136677016717,-4151.9691887551
"47.5%",0.0556570126209012,0.00201445034909204,3.35513758601606e-05,0.155100174046909,0.46159727811082,-4151.86696753068
"50%",0.0556763246100715,0.00203230238350638,3.64838946450183e-05,0.157288396772079,0.461781004759117,-4151.76837828023
"52.5%",0.0556932239712727,0.00205033413484358,3.92895956388965e-05,0.159147134923659,0.461980472886714,-4151.66545998474
"55%",0.0557099655179557,0.00206734431332506,4.20537989693911e-05,0.160955892182355,0.462166584340577,-4151.57157975118
"57.5%",0.0557315901931636,0.00208404808186917,4.47136030145697e-05,0.163248138253008,0.462355590783272,-4151.47100987306
"60%",0.0557482985280073,0.00210301579724858,4.8293351729509e-05,0.165347468135486,0.462567805018695,-4151.37159770869
"62.5%",0.0557704059532724,0.00211981775018774,5.19047827084919e-05,0.167663684101466,0.462759992447949,-4151.27917908364
"65%",0.0557925725449801,0.00213914578744397,5.46855930288573e-05,0.170099851541235,0.462956610766315,-4151.18489178021
"67.5%",0.0558118445780555,0.00215543050954785,5.80184491869595e-05,0.172429248737691,0.46315961100356,-4151.09221799989
"70%",0.055830948724279,0.00217513625819842,6.14638366485391e-05,0.174810372920163,0.463390037338487,-4150.99689663904
"72.5%",0.0558545609706925,0.00219598995109218,6.64375483641323e-05,0.177403059554152,0.463631070261507,-4150.90010801682
"75%",0.0558783920323768,0.00221671585513969,7.13647083756538e-05,0.180201043729826,0.463864313464325,-4150.80258240995
"77.5%",0.0559031075542187,0.00223937968461406,7.71499468873214e-05,0.182930315812308,0.464117208429667,-4150.70352881525
"80%",0.0559240314391466,0.00226233817402327,8.35142423551179e-05,0.186122702556609,0.464380894300867,-4150.60398508085
"82.5%",0.0559581089042192,0.00228730952570892,9.03390820592305e-05,0.189743384767813,0.464683265833079,-4150.50752887546
"85%",0.0559930501352113,0.0023120934156491,9.7514443647928e-05,0.193583362897607,0.464997867045841,-4150.39591687457
"87.5%",0.0560304305070737,0.00234220925823125,0.000106464552427639,0.198251195278155,0.465372019889784,-4150.27771545099
"90%",0.0560716019815456,0.00237833131613481,0.000117293492775915,0.203063761018358,0.46577225445682,-4150.16373829277
"92.5%",0.0561239155225899,0.00242737105361247,0.000130475318644138,0.208992686038381,0.466301737274265,-4150.03975802498
"95%",0.0561933287234695,0.00248013580785969,0.000150252081579525,0.217855720159618,0.466928524007899,-4149.88941930898
"97.5%",0.0562896919655684,0.00256285856644355,0.000183061119859547,0.231809354855359,0.468053442242767,-4149.68828381335
"100%",0.0568941013180558,0.00317479852037063,0.000507670587327795,0.377300939407159,0.473978924808556,-4149.11288102416
