pos	5pC>T
1	0.00636791921195591
2	0.0128338428591381
3	0.00897805096435399
4	0.0101556610049226
5	0.0110764032767029
6	0.0145117184223329
7	0.01728995108662
8	0.0126961911426572
9	0.0137042253521127
10	0.015749961697564
11	0.0142354201744987
12	0.0148267262642918
13	0.0146631272911136
14	0.0163103089699577
15	0.0148291792619632
16	0.0168580148234268
17	0.0149689351249819
18	0.015862748268917
19	0.0152091798775253
20	0.0148895772958929
21	0.0147768308536762
22	0.0167638904932425
23	0.0159569904772799
24	0.0169802729182274
25	0.0161855714718484
