pos	3pG>A
1	0.00981807478836127
2	0.00995848756875028
3	0.0085755214976746
4	0.00950480338531235
5	0.00992466006530969
6	0.0132780526540834
7	0.0141740802198846
8	0.0140119204825297
9	0.014576215341198
10	0.0128219098470815
11	0.0126268860970225
12	0.0128325195347407
13	0.0147370228352315
14	0.0133381140193618
15	0.0132798529527012
16	0.014727179716264
17	0.0154547595093863
18	0.0143772018656131
19	0.0147422745827957
20	0.0145364093199807
21	0.014453957614164
22	0.0145928338762215
23	0.0151726027792401
24	0.0146252681299157
25	0.0160965794768612
