pos	3pG>A
1	0.0110045797502553
2	0.0151207517523543
3	0.0108041939432647
4	0.0108617442278797
5	0.00972435911326847
6	0.0129822228225295
7	0.0136487811528317
8	0.0111173841449071
9	0.0129385520178463
10	0.0140883269556984
11	0.0145389218029834
12	0.0157228052096459
13	0.0149979498070716
14	0.0145793017255281
15	0.0160294672829492
16	0.0163288784325106
17	0.0153612930597378
18	0.0173407435562906
19	0.0145766941926888
20	0.0153493085360038
21	0.0191503964270349
22	0.0168696489103476
23	0.0163841301163034
24	0.0159736349144155
25	0.0195234832768789
