"","Position","C.T","G.A"
"1",1,0.504225444646228,0.275587740293664
"2",2,0.513178528049551,0.291096029371649
"3",3,0.50268015810194,0.319964810971422
"4",4,0.489295921743752,0.345731963345612
"5",5,0.480500602348435,0.360570075267375
"6",6,0.471855281974285,0.373667815166048
"7",7,0.463159172852484,0.385732853603818
"8",8,0.458237038102879,0.392279257827155
"9",9,0.458766011521486,0.391879006279575
"10",10,0.460113272736569,0.390410153745582
"11",11,0.458203267286884,0.392974335511725
"12",12,0.455103309410882,0.396920290677878
"13",-12,0.40090406021862,0.451050172474003
"14",-11,0.402212663204179,0.44983212205572
"15",-10,0.403348476027703,0.448730457472156
"16",-9,0.405241003310907,0.446953040344144
"17",-8,0.402408059189867,0.44913263186481
"18",-7,0.395499371366014,0.454530821396441
"19",-6,0.387250835280767,0.460644939667548
"20",-5,0.379139102482289,0.466211752941845
"21",-4,0.368964716152146,0.47262144656276
"22",-3,0.346790184653055,0.485373147222805
"23",-2,0.318831574062509,0.496952573585276
"24",-1,0.301828507256281,0.488858724596996
