pos	3pG>A
1	0.0207010524484648
2	0.0352397458116696
3	0.0179183601342993
4	0.0190318902127325
5	0.0200306200561368
6	0.0236330339234325
7	0.0241773272186017
8	0.0215756659739278
9	0.0206843224434564
10	0.0223395114766172
11	0.0183097525913596
12	0.0195224508184412
13	0.0229332492710221
14	0.0212799371809973
15	0.0205692511081733
16	0.020784661242246
17	0.0237134010112492
18	0.0219569643498742
19	0.0209986374929871
20	0.0215567018246208
21	0.0226172525990001
22	0.0221931597511196
23	0.0199264618669197
24	0.0224338540006376
25	0.021256642700844
