"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0475598842283832,0.00148100390509436,0.176312552517391,0.842328321191714,0.494978762938054,-630.00669728208
"Std.",0.00237106217296351,0.0011604606005633,0.243873135070853,0.229021740682168,0.0336846029401285,1.46491837503723
"Acceptance ratio",0.19822,0.26676,0.21238,0.2015,0.21494,0.72268
"0%",0.0376782262649502,2.60907397329991e-07,1.23206334487549e-05,0.000187768255030238,0.370863541001051,-640.34000754163
"2.5%",0.0428279273149846,6.35367904415721e-05,0.000717639675111459,0.140798060505607,0.433027574030069,-633.736014159601
"5%",0.0435908505953874,0.000117291328044884,0.00157485272086015,0.278499951230021,0.441861413912633,-632.876212653164
"7.5%",0.044177079812666,0.000171080605621568,0.00227887866871029,0.392216791437196,0.447898500664972,-632.338548797395
"10%",0.0445294694162221,0.000230680477974872,0.0029426937227737,0.484821704426078,0.453039006794396,-631.95551120387
"12.5%",0.0448531944055409,0.000286199812904176,0.00405384505441764,0.560198259488721,0.457158311349145,-631.658768680314
"15%",0.0451583494983632,0.000339864165182894,0.00501552387139333,0.627357767106974,0.460789201709461,-631.426828814647
"17.5%",0.0453851417530439,0.000398820014294429,0.00669848614044156,0.683772079551053,0.463986507836385,-631.229070259334
"20%",0.0456021080025055,0.000459619090407885,0.00794888495462162,0.725844404067626,0.466927015076395,-631.048237378913
"22.5%",0.0458064372219047,0.000512066399455525,0.00927365881986152,0.764986594113515,0.469640371512705,-630.884893058184
"25%",0.046011774412296,0.00056843648824116,0.0107063885501127,0.794970995370083,0.471698491895445,-630.739094166633
"27.5%",0.0461904843268044,0.000627457835682725,0.0122477499687316,0.823266807492417,0.47419240401965,-630.606410755443
"30%",0.0463440674772829,0.00069292950536611,0.0152453539328846,0.848584658464371,0.476409467246993,-630.4781998173
"32.5%",0.0464881859755608,0.000748465257814186,0.018254181126499,0.867143044011679,0.478805491314546,-630.358988291339
"35%",0.0466292181712803,0.00080997863660185,0.0213307077866634,0.884652851976396,0.48093054625799,-630.251995934957
"37.5%",0.046787652324154,0.000871133491880958,0.025498755977449,0.899608755816063,0.483053921529165,-630.148405236823
"40%",0.0469264763328694,0.000939406777808741,0.0309550902331762,0.91388972025833,0.485222207420838,-630.049968558835
"42.5%",0.0470846994786821,0.0010067667310023,0.0358785660718706,0.926189425003869,0.487362557934521,-629.953160674108
"45%",0.0472638346863101,0.00107119715481241,0.0419142822171276,0.937074104959043,0.489485516045009,-629.865464263035
"47.5%",0.0474003882733174,0.00115233916779858,0.0491656893867709,0.944550832931381,0.491452341408575,-629.776021236006
"50%",0.0475508541373818,0.00122659532535893,0.0563356455105141,0.950843876195107,0.493434109054378,-629.688690965799
"52.5%",0.0476988459757833,0.00130796124875383,0.0667316194465165,0.95792242828961,0.495431287146266,-629.60282981836
"55%",0.0478481767914882,0.00137962597257275,0.0760578392358561,0.96486114768531,0.497517496785349,-629.523767584595
"57.5%",0.0480112816502689,0.00145862128724468,0.0866538115163659,0.9684918529637,0.499693283548158,-629.44444926691
"60%",0.0481621312738874,0.00153586855741147,0.098045390638537,0.972532110632174,0.50181065269658,-629.367086881073
"62.5%",0.0483095146299303,0.00162183960120117,0.113699217738629,0.975709571772491,0.504086700230654,-629.288843619597
"65%",0.0484795331838711,0.00171387938525226,0.134711626441341,0.979529970450618,0.50646991105533,-629.219756754532
"67.5%",0.0486263135073786,0.00180221048904592,0.156238808073684,0.982484906485358,0.508770874952861,-629.146673080387
"70%",0.0487828922933984,0.00189617015469144,0.183400544597395,0.985449298520478,0.511107506969611,-629.074377141923
"72.5%",0.0489507251052906,0.00200098762445187,0.213368750476769,0.987499736111169,0.513598349561425,-629.001049185221
"75%",0.0491483994283279,0.00211946263232851,0.249983100793606,0.989311227594697,0.516582156498547,-628.92962069822
"77.5%",0.0493641573916537,0.00223067454927906,0.286688870680447,0.990750580265079,0.519644584478374,-628.856040724332
"80%",0.0495698510833226,0.00237669727190817,0.333337260668576,0.992193638344281,0.52268613625383,-628.783040178539
"82.5%",0.0497746780067507,0.00252902922739051,0.382303954907403,0.993435072799804,0.526249856910565,-628.706990982356
"85%",0.0500605734381203,0.00270719692454065,0.438252535049116,0.994799293720351,0.530257887124145,-628.634331307005
"87.5%",0.0503200767542706,0.00288739042735654,0.504803098904398,0.995680006710684,0.534267114022909,-628.562764220981
"90%",0.0506127442568827,0.00310567013956504,0.578529737749003,0.996852584242974,0.539498077118907,-628.479119835309
"92.5%",0.0509971380009148,0.0033721883514738,0.668021287038464,0.997958814377663,0.544059483161694,-628.379707773488
"95%",0.0514151013976077,0.00373256322416393,0.76084251316891,0.998743088895699,0.552124144891291,-628.26868989244
"97.5%",0.0521311286208071,0.00434971782066964,0.875080630074967,0.999417977110141,0.565443113848414,-628.125854193542
"100%",0.0563919658692742,0.0118277179007016,0.999764947117422,0.999978063516809,0.636473241414622,-627.766665261501
