pos	3pG>A
1	0.0303100883153805
2	0.0420246056430273
3	0.0271862749842714
4	0.0272549682557572
5	0.0266801937055159
6	0.0278956563288588
7	0.0297683980867668
8	0.0255079187330027
9	0.0252878880891586
10	0.0261806309970026
11	0.0251030173745286
12	0.0262655702439194
13	0.0281266648005851
14	0.0251189877562476
15	0.0232366065565637
16	0.0236641457014971
17	0.0240423488983222
18	0.0236496684343811
19	0.0213663435152009
20	0.0221635913402684
21	0.0239982147782885
22	0.0236797822772199
23	0.0250984789247724
24	0.0296071139854487
25	0.0317318224530306
