pos	5pC>T
1	0.0346434554087169
2	0.056699822499079
3	0.031760468687277
4	0.0342642985567812
5	0.0306024986309744
6	0.0330042835285168
7	0.0336283813957065
8	0.0282589667385906
9	0.0282022399018642
10	0.0298077537381218
11	0.0253224525167906
12	0.0275772256978208
13	0.0284773867666769
14	0.0273821417464131
15	0.0248013150245092
16	0.024156277296911
17	0.0222273778912025
18	0.0234361458234538
19	0.0206975435283865
20	0.0211345645038998
21	0.0227720963056779
22	0.0238947616259063
23	0.0251636784202134
24	0.0371512750569494
25	0.0394271464492473
