"","Position","C.T","G.A"
"1",1,0.501442892055967,0.301946799088032
"2",2,0.504557273503623,0.326354895120966
"3",3,0.49859017786694,0.361953730105625
"4",4,0.493746330854054,0.390442939741552
"5",5,0.496475313968578,0.404824677877005
"6",6,0.501579422561922,0.413997592794873
"7",7,0.506305216751841,0.422095569813107
"8",8,0.509923332118634,0.430293741051522
"9",9,0.512306758262611,0.438886122262403
"10",10,0.512577198562735,0.449055578460677
"11",11,0.513780259078117,0.456996380010633
"12",12,0.518061724096713,0.460299043106846
"13",-12,0.473064008149285,0.506755256221787
"14",-11,0.464487788123496,0.50691562753846
"15",-10,0.454045825749444,0.507795729353433
"16",-9,0.443670785841924,0.50770452126297
"17",-8,0.435781831858773,0.504792047471905
"18",-7,0.428241468200741,0.500685773449874
"19",-6,0.421165547516339,0.495199165526591
"20",-5,0.413970167161933,0.488633512480147
"21",-4,0.403015188293445,0.483526379034228
"22",-3,0.381096602432371,0.484588258438933
"23",-2,0.353300248931559,0.487037570290028
"24",-1,0.334210412180626,0.48155082705509
