pos	5pC>T
1	0.0186776186776187
2	0.0295814669131789
3	0.0142785987049643
4	0.0159139610224745
5	0.0154874727055804
6	0.0201830500416023
7	0.0208254978024694
8	0.0185236130215497
9	0.0191475276264195
10	0.0192354168955289
11	0.0163472323823458
12	0.0169161836005923
13	0.018121459462752
14	0.0183061023721869
15	0.0181076178960097
16	0.0182868240825923
17	0.019656937475391
18	0.0181922068381475
19	0.0172369725905554
20	0.018184057138166
21	0.0186983025799963
22	0.0181907420473021
23	0.0187145518950019
24	0.0182370195029074
25	0.0191680429397192
