"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0365324108249235,0.0201435182150655,0.00329949492977022,0.0722182507363926,0.532244019110458,-11684.2323316245
"Std.",0.000158219127689732,0.00169465651395632,0.00154211067511982,0.0233512067151197,0.00288393633055524,1.46169761841294
"Acceptance ratio",0.1846,0.21004,0.18518,0.14278,0.25998,0.66242
"0%",0.035902353506664,0.0163487222114389,2.57852732600807e-06,0.0328779326262016,0.520871434805643,-11693.9702631538
"2.5%",0.0362202590825951,0.0172742783344306,0.000313188592725042,0.039923761304975,0.526760519045524,-11687.9245987544
"5%",0.036269454576439,0.0176102296724785,0.00056474941074175,0.0421142227073151,0.527632159777401,-11687.0297008951
"7.5%",0.0363010543305836,0.0178867417416394,0.000825105193250423,0.044255041094269,0.528130094561911,-11686.5570136329
"10%",0.0363262473408656,0.0180455348001386,0.00104418107734578,0.0455197977584371,0.528568301568904,-11686.1863168777
"12.5%",0.036348044450406,0.0182234402975117,0.00123682450759203,0.046851111123916,0.528952635002559,-11685.8972785159
"15%",0.0363653071467762,0.0183809883381371,0.00146206031276339,0.0483363465723775,0.529239684696112,-11685.661641722
"17.5%",0.0363822628349679,0.0185295655812596,0.00164971673406494,0.0497059220760944,0.52948655098258,-11685.4577049715
"20%",0.0363974530508505,0.0186360482264067,0.00184658507490479,0.0510010113040137,0.529766583296571,-11685.2820663542
"22.5%",0.0364113872937156,0.018743323686137,0.00203098769079516,0.0524912782702337,0.530021637001816,-11685.1202047659
"25%",0.0364270244936836,0.0188408983313032,0.00218930829373076,0.0537758292472804,0.530255274175093,-11684.9735469111
"27.5%",0.0364398664779455,0.0189428414545982,0.00233909611977634,0.0554455384662969,0.530494034173065,-11684.8327696241
"30%",0.0364518719212832,0.0190531255403857,0.00246808350850597,0.0569994092800313,0.530697765319867,-11684.7134029228
"32.5%",0.0364630210937567,0.0191489455569733,0.00259500203804954,0.058250679895078,0.530886153972439,-11684.599023263
"35%",0.0364743637671106,0.0192566349165238,0.00273489293270341,0.0598282259797723,0.531077688690235,-11684.4933215811
"37.5%",0.0364841986817543,0.0193667335476369,0.00287761148119113,0.0617865553317053,0.531265220351427,-11684.3878814657
"40%",0.0364926874477556,0.0194568951141259,0.00298748799026517,0.0632255589296232,0.531469195905115,-11684.2904505039
"42.5%",0.036504362741675,0.0195840386118188,0.00310744814031317,0.0648206043120859,0.531655366597713,-11684.190367925
"45%",0.0365149331912109,0.0197018319209995,0.00322325868274552,0.066112079467513,0.531850122096259,-11684.0967487808
"47.5%",0.0365258473792908,0.0198133942329396,0.00333479597067104,0.0673197810511888,0.532034288390641,-11684.0035564962
"50%",0.0365374917173793,0.0199201806019562,0.00343658769059456,0.0686143563785686,0.53221991895341,-11683.9170967026
"52.5%",0.0365472934764917,0.0200360834944201,0.00354713586801656,0.0705330193512741,0.532404052844364,-11683.8296092617
"55%",0.0365555793363017,0.020161757887668,0.00364466901938391,0.0721657219539955,0.532587886529106,-11683.7514203098
"57.5%",0.0365644001343505,0.0202873879799975,0.00374961143542067,0.0736363797163327,0.532762538179038,-11683.6718314016
"60%",0.0365735590556153,0.0204302246241662,0.00385247964589042,0.0751209040204254,0.532958688649774,-11683.5947753199
"62.5%",0.0365843333159136,0.0205842524907919,0.00393279590254105,0.0764660512423768,0.533145023975668,-11683.5174072917
"65%",0.0365938552226189,0.0207300983617756,0.00404080283145667,0.0780956597884535,0.533349880176778,-11683.4460597103
"67.5%",0.036605486834362,0.0209042304021649,0.00414226625688158,0.0797038629705834,0.53356035024746,-11683.3680758529
"70%",0.0366160419374964,0.0210717522807277,0.00425547676097767,0.0813394328296044,0.533760587346423,-11683.2963212911
"72.5%",0.0366277570393424,0.0212276841223625,0.00436366091149972,0.0832946650169485,0.533958436234087,-11683.2226556717
"75%",0.0366409079265594,0.0214181674105136,0.00446179673084698,0.0851700878695762,0.534186150924788,-11683.1563070598
"77.5%",0.0366520446683274,0.0216276856620741,0.00456310030186587,0.087402720565368,0.534421415268385,-11683.0872357992
"80%",0.0366663338820238,0.0218285125004245,0.00468388383043573,0.0896827624345478,0.534671997786575,-11683.0175310773
"82.5%",0.0366789401658755,0.0220292273154247,0.0047955992529532,0.091868579847652,0.534961801695971,-11682.9364862345
"85%",0.0366926680353783,0.0222215080485302,0.00494238660166163,0.0950246229262531,0.535258924719253,-11682.8580164057
"87.5%",0.0367111300344674,0.0223979518022995,0.00507848571566025,0.0983724615673296,0.5356034499022,-11682.7733133522
"90%",0.0367310293334823,0.0226039654026702,0.00523306385521335,0.103221218626827,0.535933756761233,-11682.6878038992
"92.5%",0.0367567897202742,0.0228631740309891,0.00541890907377104,0.108849040498827,0.536431961460056,-11682.5912505992
"95%",0.0367896040572831,0.0231312689073642,0.00565176383981999,0.118038683214256,0.537035473962068,-11682.4770198672
"97.5%",0.0368413877802666,0.0234446556105145,0.00601736476337799,0.128917426646445,0.537847707486911,-11682.3433373234
"100%",0.0371329052894419,0.0245149192424622,0.00795903827809871,0.193433341353014,0.543326559160231,-11682.014391403
