"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0381643232435738,0.00546665312904576,8.4385120502725e-05,0.158404398598945,0.560183598660677,-3230.84519066589
"Std.",0.000316149625671197,0.000337078938476313,8.36250530027301e-05,0.0261302653215033,0.00567874399530518,1.74030936346104
"Acceptance ratio",0.17824,0.27292,0.11652,0.19358,0.24784,0.67896
"0%",0.0369610551067569,0.00418571905422603,7.39653449530943e-08,0.0743906464949813,0.535524729907885,-3245.608787939
"2.5%",0.0375618134762824,0.00483608229968684,1.92741444126965e-06,0.111993844138483,0.548874342913518,-3235.05896072622
"5%",0.03765566448789,0.00492897165672614,3.95883788645934e-06,0.117935191465434,0.550768616790507,-3234.17793169184
"7.5%",0.0377136610295973,0.00498992961888884,6.20181482230151e-06,0.122217200103883,0.551977068371335,-3233.58333493921
"10%",0.037764995948411,0.00503682032893712,8.24680285856787e-06,0.126088179484701,0.552846915942872,-3233.16503709017
"12.5%",0.0378027970727055,0.00507691650993112,1.11941400239795e-05,0.129324099566731,0.553643542546915,-3232.85663371099
"15%",0.0378365708661447,0.00511232964447095,1.3010325926676e-05,0.131913585631622,0.554360092599357,-3232.57721036192
"17.5%",0.0378722942830369,0.00514488474459453,1.55918751685573e-05,0.134027198417711,0.555001137524276,-3232.33994661091
"20%",0.0378981818371337,0.00517619018598999,1.80763424625185e-05,0.135953759298827,0.555527436574678,-3232.12477213622
"22.5%",0.0379259925716475,0.00520502252380089,2.04457648901936e-05,0.13796823951742,0.555976827469842,-3231.93701764764
"25%",0.0379504589303763,0.00522988642745244,2.33554427402981e-05,0.139789747193525,0.556382746689019,-3231.76385068501
"27.5%",0.0379705783454401,0.00525837907509976,2.68751165160896e-05,0.141490466005003,0.556796414291122,-3231.59930402246
"30%",0.0379958069940947,0.0052868870736411,3.06651272098509e-05,0.14334030512894,0.557222584065642,-3231.45389343937
"32.5%",0.038014243036784,0.00531008165565365,3.40629615035716e-05,0.145368103842789,0.557576528554587,-3231.31012705123
"35%",0.0380374873641288,0.00533551476507425,3.76216927552953e-05,0.147503800975354,0.557976424831602,-3231.1731360414
"37.5%",0.0380570630820934,0.00535953557765001,4.06595783419432e-05,0.149296854618713,0.558374631246295,-3231.04509678704
"40%",0.0380809826741788,0.00538141915216034,4.42884540693023e-05,0.150769363417647,0.558796660134326,-3230.92051454643
"42.5%",0.038102027545526,0.00540136848370211,4.7287899254915e-05,0.152427244213023,0.559171013816085,-3230.81585573491
"45%",0.0381222692922717,0.00542270207896837,5.06254229458141e-05,0.153931325215943,0.559563722573955,-3230.71147842458
"47.5%",0.0381417845708793,0.00544327580448818,5.47727629011092e-05,0.155455118510394,0.559908790983646,-3230.60047467185
"50%",0.0381609722563601,0.00546610074737896,5.8080816705808e-05,0.157246025152366,0.560285813630408,-3230.50907724329
"52.5%",0.0381809249929592,0.00548641580205713,6.24237121125044e-05,0.158856524151779,0.560627396991913,-3230.41271394432
"55%",0.0382010814862715,0.00550483320625132,6.79881829131586e-05,0.160494618392315,0.560960506857729,-3230.32090605936
"57.5%",0.0382201466039018,0.00552574363371728,7.35458617575247e-05,0.162126172006452,0.561339365423108,-3230.22798279243
"60%",0.038238268787231,0.00554658812498027,7.9181537258372e-05,0.163816160881081,0.561643104900098,-3230.13667971846
"62.5%",0.0382606712039593,0.00556827395711255,8.45211942910103e-05,0.165344237850753,0.562010724374434,-3230.04624635349
"65%",0.0382795184700946,0.00559099586976689,8.98999039520659e-05,0.16708528209498,0.562359968405621,-3229.95500220717
"67.5%",0.0383012300971733,0.00561309269657211,9.54463248586689e-05,0.16905275605638,0.562758991120573,-3229.8620990891
"70%",0.0383245948109317,0.00563616591059332,0.000103678297484443,0.170766254104695,0.563150179327102,-3229.76776267798
"72.5%",0.0383515265885075,0.00566076448317686,0.000109792262079742,0.172518217716016,0.563585094436333,-3229.67331852558
"75%",0.0383793826428039,0.00568369361368958,0.00011839362620912,0.174762650915545,0.564027510706199,-3229.58342788775
"77.5%",0.038404033725663,0.0057134384890576,0.000126631430163494,0.177129696681755,0.564527104038458,-3229.48807705296
"80%",0.0384288687509023,0.00574457067857496,0.000135264143268743,0.179759826265756,0.564974964260734,-3229.38602082335
"82.5%",0.0384601786032678,0.00578192763256422,0.000146666836763373,0.182604166754504,0.565536840138623,-3229.28007307219
"85%",0.0384885575580099,0.00581916207791536,0.00015976524918399,0.185295187504501,0.566090972150004,-3229.17523823645
"87.5%",0.0385220205735823,0.00585712405679955,0.000175048825160282,0.188909136756648,0.566641498952638,-3229.06559757468
"90%",0.0385681242771063,0.00590051450663768,0.000191618153032527,0.192597713601397,0.567397506271634,-3228.94077719957
"92.5%",0.03862260331809,0.00595046536654531,0.000217862577586947,0.197550625023312,0.568252504873584,-3228.80782429224
"95%",0.0386869765745423,0.00603019461362954,0.000249219511350992,0.203754915763088,0.569413667456277,-3228.66633382813
"97.5%",0.0387860289148281,0.0061519341351642,0.000307088237573072,0.213067170203701,0.5709800370536,-3228.45326645698
"100%",0.0394244404922799,0.00695365730375929,0.000914337781386908,0.2920789865862,0.588416152263759,-3227.93527815549
