pos	3pG>A
1	0.0095983711854958
2	0.0136445242369838
3	0.0104827727961769
4	0.0100425781823521
5	0.0107723763312887
6	0.0142230292026025
7	0.013484278220668
8	0.0132059800664452
9	0.0149296094459582
10	0.0139289145052834
11	0.0161757804952108
12	0.0158883277535039
13	0.0166857469948483
14	0.0177859465573307
15	0.0165611575853493
16	0.01945109078114
17	0.0174380377919442
18	0.0178816662851911
19	0.0161060433295325
20	0.0166718384157522
21	0.0174748424983608
22	0.0193870810236379
23	0.0166619757951027
24	0.0149620883255195
25	0.018507496528073
