pos	5pC>T
1	0.00440352947041327
2	0.0164411366711773
3	0.0088162365690146
4	0.0116782006920415
5	0.0113695426195426
6	0.0163440999417438
7	0.0164064648192845
8	0.0147418810857858
9	0.0176377002413869
10	0.01888
11	0.0148722131593257
12	0.0146527982031605
13	0.0149445736964555
14	0.0176246470959077
15	0.014587852494577
16	0.0169942325998096
17	0.0176500975777752
18	0.0189707425107821
19	0.0151460108984211
20	0.0139377611612052
21	0.0177112104558786
22	0.0202543702375616
23	0.018262313226342
24	0.0191440798858773
25	0.0155817557843463
