pos	5pC>T
1	0.00531714883316491
2	0.0136880357808423
3	0.00777091289794594
4	0.0139459789675787
5	0.0107125750709259
6	0.0123384781048098
7	0.0181715811364276
8	0.0109192280656911
9	0.0130289365525733
10	0.0167426772587354
11	0.0114289915691785
12	0.0131590740574762
13	0.014533206637934
14	0.0171502277142584
15	0.0153708913744596
16	0.0169256077499543
17	0.0142585891878336
18	0.0144681322536863
19	0.0122881392369143
20	0.012265272934685
21	0.0123529411764706
22	0.0169350531081164
23	0.0152738068129106
24	0.0203404901724681
25	0.0184088639348259
