pos	5pC>T
1	0.0322298001326134
2	0.0407440827375581
3	0.0273256583300251
4	0.0267062314540059
5	0.0248812485862927
6	0.0279899110208085
7	0.0279593576808299
8	0.0252464011441719
9	0.0239093095156304
10	0.0276643087243864
11	0.0201358315415856
12	0.0220197938426766
13	0.0237249201392628
14	0.0245868050812731
15	0.0234185449558705
16	0.022210857017608
17	0.0213428995905352
18	0.0201186392224128
19	0.0217667395752487
20	0.0207647755693037
21	0.0216623584665235
22	0.0231543972588516
23	0.0244201098555085
24	0.0304918762519475
25	0.0284030720338983
