pos	3pG>A
1	0.00893705397582908
2	0.00974994946672532
3	0.00766487885342895
4	0.00825263718345479
5	0.00939991508232297
6	0.013723773077892
7	0.0135289268331244
8	0.0156459049746238
9	0.013662806803701
10	0.0123639960435213
11	0.0128569877293952
12	0.0124917961058849
13	0.0133886746410441
14	0.0129572836801752
15	0.0130042950958012
16	0.0140835662038944
17	0.0143417057687
18	0.0130459689361104
19	0.0134384499311129
20	0.012987156898596
21	0.0143781373227447
22	0.0138737090982089
23	0.0137536391928521
24	0.01337656179354
25	0.0148679455101473
