"","Position","C.T","G.A"
"1",1,0.0831084523366327,0.106254839850991
"2",2,0.105216933610734,0.103647978072948
"3",3,0.115252257094418,0.109396202797826
"4",4,0.121319027793724,0.116447520486721
"5",5,0.126146342574203,0.122563696314596
"6",6,0.12854266338655,0.129297636700131
"7",7,0.130216014989357,0.135251545288642
"8",8,0.131203005109986,0.140637282083593
"9",9,0.13542947031066,0.141878991091907
"10",10,0.140600583162737,0.141337015503063
"11",11,0.147143636129254,0.138667661542345
"12",12,0.157789267567112,0.131028941608159
"13",-12,0.136169979362166,0.152578623175658
"14",-11,0.141185993107744,0.144569619196378
"15",-10,0.144393742291392,0.137575022947893
"16",-9,0.145535339311717,0.131842807812094
"17",-8,0.144237201237707,0.127695328235697
"18",-7,0.137835521602733,0.127703740358272
"19",-6,0.129668552443367,0.128187960256633
"20",-5,0.121172900871428,0.127446390247194
"21",-4,0.111928654975225,0.125602933148957
"22",-3,0.101555589039905,0.122654531437153
"23",-2,0.092222535986832,0.116129060614655
"24",-1,0.0856499856711351,0.103863891374447
